Date,id,treatcode,New row,New col,Term fl,Lat fl,Term lf,Lat lf,Comments,Observer
4/10/15,BETALL18_HF_09,WS2,6,2,,,5,5,,EB
4/10/15,POPGRA01_SH_07,WS2,6,2,,,6,1,,EB
4/10/15,QUERUB20_HF_01,WS2,6,2,,,4,4,,EB
4/10/15,VIBLAN03_HF_01,WS2,7,2,,20,1,1,,EB
4/10/15,ACESAC99_SH_08,WS2,7,2,,,-,1,,EB
4/10/15,BETPAP09_SH_11,WS2,7,2,,,7,-,,EB
4/10/15,ACEPEN04_SH_09,WS2,8,2,,,5,5,,EB
4/10/15,POPGRA06_HF_06,WS2,8,2,,,5,1,,EB
4/10/15,VIBCAS08_SH_08,WS2,8,2,,,8,-,,EB
4/10/15,FAGGRA03_HF_02,WS2,1,3,,,1,1,,EB
4/10/15,ILEMUC07_HF_03,WS2,1,3,18,,8,-,female fl,EB
4/10/15,VIBCAS03_HF_12,WS2,1,3,,,-,-,missing,EB
4/10/15,BETPAP06_HF_10,WS2,2,3,,,6,6,,EB
4/10/15,BETALL16_HF_04,WS2,2,3,,,6,-,,EB
4/10/15,ACERUB05_SH_03,WS2,2,3,,,4,1,,EB
4/10/15,BETPAP15_HF_09,WS2,3,3,,,6,-,,EB
4/10/15,ACERUB13_HF_12,WS2,3,3,,,-,-,dead,EB
4/10/15,ACEPEN11_SH_01,WS2,3,3,,,5,1,,EB
4/10/15,QUERUB05_SH_05,WS2,4,3,,,5,1,,EB
4/10/15,BETALL19_HF_07,WS2,4,3,,,6,-,,EB
4/10/15,VIBCAS04_SH_12,WS2,4,3,,,-,8,,EB
4/10/15,ACEPEN06_SH_11,WS2,5,3,,,5,1,,EB
4/10/15,ACESAC05_HF_06,WS2,5,3,,,-,-,missing,EB
4/10/15,FAGGRA05_SH_06,WS2,5,3,,,-,1,,EB
4/10/15,BETPAP13_HF_11,WS2,6,3,,,1,1,,EB
4/10/15,FAGGRA09_HF_03,WS2,6,3,,,1,1,,EB
4/10/15,ILEMUC04_SH_07,WS2,6,3,,,7,-,,EB
4/10/15,POPGRA07_HF_10,WS2,7,3,,25,-,-,,EB
4/10/15,QUERUB21_HF_08,WS2,7,3,,,1,1,,EB
4/10/15,VIBLAN04_SH_01,WS2,7,3,20,,1,1,,EB
4/10/15,ACESAC99_HF_08,WS2,8,3,,,-,-,missing,EB
4/10/15,FAGGRA07_SH_12,WS2,8,3,,,1,1,,EB
4/10/15,POPGRA04_SH_12,WS2,8,3,,,1,0,,EB
4/10/15,BETALL03_SH_06,WS2,1,4,,,7,-,,EB
4/10/15,ILEMUC01_SH_05,WS2,1,4,18,16,8,8,,EB
4/10/15,VIBCAS07_SH_07,WS2,1,4,,,6,6,,EB
4/10/15,FAGGRA11_HF_09,WS2,2,4,,,1,1,,EB
4/10/15,BETALL20_HF_11,WS2,2,4,,,7,-,black insects on lvs,EB
4/10/15,ACESAC07_SH_07,WS2,2,4,,,1,1,,EB
4/10/15,FAGGRA10_HF_03,WS2,3,4,,,1,1,,EB
4/10/15,POPGRA03_HF_09,WS2,3,4,,,-,5,,EB
4/10/15,VIBLAN06_SH_09,WS2,3,4,,20,1,6,,EB
4/10/15,ACESAC02_SH_11,WS2,4,4,,,1,1,,EB
4/10/15,QUERUB23_HF_02,WS2,4,4,,,0,0,,EB
4/10/15,VIBLAN12_HF_09,WS2,4,4,,,-,-,missing,EB
4/10/15,ACEPEN01_HF_04,WS2,5,4,,,5,5,,EB
4/10/15,VIBLAN02_SH_03,WS2,5,4,20,,6,-,,EB
4/10/15,BETPAP10_SH_10,WS2,5,4,,25,6,6,dried lat fl?,EB
4/10/15,ACERUB07_SH_07,WS2,6,4,,,6,4,,EB
4/10/15,BETPAP07_SH_10,WS2,6,4,,,6,5,,EB
4/10/15,QUERUB06_SH_09,WS2,6,4,,,4,0,,EB
4/10/15,ACERUB09_SH_11,WS2,7,4,,,-,-,missing,EB
4/10/15,ILEMUC05_HF_11,WS2,7,4,,,8,-,,EB
4/10/15,VIBLAN04_HF_12,WS2,7,4,,,7,-,,EB
4/10/15,FAGGRA08_SH_08,WS2,8,4,,,1,1,,EB
4/10/15,ILEMUC06_HF_10,WS2,8,4,,,0,0,dead?,EB
4/10/15,ACERUB11_HF_07,WS2,8,4,,,4,1,,EB
4/10/15,POPGRA06_SH_06,WS2,1,5,,,-,-,missing,EB
4/10/15,VIBCAS01_SH_06,WS2,1,5,,,10,7,,EB
4/10/15,BETALL02_SH_12,WS2,1,5,,,6,5,,EB
4/10/15,BETALL10_HF_02,WS2,2,5,,,6,5,,EB
4/10/15,ILEMUC06_SH_05,WS2,2,5,,,8,7,,EB
4/10/15,QUERUB08_SH_12,WS2,2,5,,,4,1,,EB
4/10/15,BETPAP09_HF_04,WS2,3,5,,,7,-,,EB
4/10/15,VIBCAS02_HF_02,WS2,3,5,,,-,-,missing,EB
4/10/15,FAGGRA13_HF_03,WS2,3,5,,,1,1,,EB
4/10/15,ACEPEN08_SH_11,WS2,4,5,16,,5,3,,EB
4/10/15,ILEMUC07_SH_05,WS2,4,5,,,8,-,,EB
4/10/15,BETALL10_SH_01,WS2,4,5,,,7,-,,EB
4/10/15,ACESAC10_HF_06,WS2,5,5,,,-,-,missing,EB
4/10/15,POPGRA05_HF_01,WS2,5,5,,,1,1,,EB
4/10/15,VIBLAN11_HF_07,WS2,5,5,,,7,-,,EB
4/10/15,ACEPEN04_HF_09,WS2,6,5,,,5,6,,EB
4/10/15,ILEMUC03_SH_12,WS2,6,5,16,16,8,7,,EB
4/10/15,VIBLAN10_HF_05,WS2,6,5,18,,1,-,,EB
4/10/15,ACESAC07_HF_12,WS2,7,5,,,0,0,,EB
4/10/15,FAGGRA04_SH_03,WS2,7,5,,,0,1,,EB
4/10/15,VIBCAS08_HF_05,WS2,7,5,,,6,6,dead?,EB
4/10/15,ACESAC10_SH_09,WS2,8,5,,,-,5,,EB
4/10/15,BETPAP14_HF_08,WS2,8,5,,,-,-,missing,EB
4/10/15,VIBCAS07_HF_01,WS2,8,5,,,8,-,,EB
4/10/15,FAGGRA02_SH_08,WS2,1,6,,,1,1,caterpillar,EB
4/10/15,VIBCAS04_HF_11,WS2,1,6,,,6,6,,EB
4/10/15,QUERUB04_SH_10,WS2,1,6,,,6,0,,EB
4/10/15,BETALL01_SH_03,WS2,2,6,,,4,5,,EB
4/10/15,POPGRA08_SH_05,WS2,2,6,,,-,-,missing,EB
4/10/15,QUERUB16_HF_04,WS2,2,6,,,5,4,,EB
4/10/15,ACEPEN03_HF_03,WS2,3,6,,,6,3,,EB
4/10/15,ACEPEN11_HF_01,WS2,3,6,,,5,3,,EB
4/10/15,ACEPEN12_HF_08,WS2,3,6,,,5,3,,EB
4/10/15,ACEPEN09_SH_08,WS2,4,6,,,5,4,,EB
4/10/15,ACERUB13_HF_02,WL1,1,1,,,6,1,,EB
4/10/15,QUERUB06_SH_01,WL1,1,1,,,8,0,,EB
4/10/15,VIBLAN11_HF_11,WL1,1,1,,,6,-,,EB
4/10/15,ACERUB07_SH_09,WL1,2,1,,,6,1,,EB
4/10/15,POPGRA05_HF_10,WL1,2,1,,,5,1,,EB
4/10/15,VIBCAS08_HF_07,WL1,2,1,,,6,6,dead?,EB
4/10/15,ACESAC03_SH_10,WL1,3,1,,,4,1,,EB
4/10/15,QUERUB10_SH_05,WL1,3,1,,,-,6,,EB
4/10/15,VIBCAS02_HF_12,WL1,3,1,,,8,-,,EB
4/10/15,QUERUB21_HF_06,WL1,4,1,,,5,6,,EB
4/10/15,BETPAP15_HF_02,WL1,4,1,,,0,0,,EB
4/10/15,POPGRA07_HF_08,WL1,4,1,,,8,-,,EB
4/10/15,VIBCAS07_SH_01,WL1,5,1,,,8,7,holes in leaves,EB
4/10/15,ACESAC07_HF_06,WL1,5,1,,,4,0,holes in leaves,EB
4/10/15,VIBCAS07_HF_10,WL1,5,1,,,6,8,holes in leaves,EB
4/10/15,BETALL16_HF_10,WL1,6,1,,,6,5,black bug on leaf,EB
4/10/15,VIBCAS06_SH_04,WL1,6,1,,,-,8,,EB
4/10/15,ILEMUC04_SH_03,WL1,6,1,,,8,8,,EB
4/10/15,ACESAC10_SH_01,WL1,7,1,,,-,7,,EB
4/10/15,FAGGRA09_HF_06,WL1,7,1,,,-,7,,EB
4/10/15,BETALL03_SH_03,WL1,7,1,,,7,-,,EB
4/10/15,ACEPEN01_HF_11,WL1,8,1,16,16,5,5,,EB
4/10/15,ACEPEN03_HF_08,WL1,8,1,,,6,4,,EB
4/10/15,VIBLAN10_HF_03,WL1,8,1,,,7,-,,EB
4/10/15,ILEMUC03_SH_06,WL1,1,2,18,18,8,6,,EB
4/10/15,BETPAP08_SH_12,WL1,1,2,,,6,-,,EB
4/10/15,ACESAC10_HF_07,WL1,1,2,,,-,-,missing,EB
4/10/15,BETPAP04_SH_04,WL1,2,2,,,7,5,,EB
4/10/15,ACEPEN08_SH_09,WL1,2,2,18,,6,3,,EB
4/10/15,POPGRA06_SH_03,WL1,2,2,,,10,10,black insects,EB
4/10/15,ACEPEN07_SH_04,WL1,3,2,18,,5,1,,EB
4/10/15,FAGGRA14_HF_05,WL1,3,2,,,-,1,,EB
4/10/15,VIBCAS08_SH_07,WL1,3,2,,,6,1,,EB
4/10/15,ACEPEN02_HF_11,WL1,4,2,,,6,0,,EB
4/10/15,FAGGRA02_SH_07,WL1,4,2,,,6,5,,EB
4/10/15,QUERUB20_HF_02,WL1,4,2,,,6,6,,EB
4/10/15,FAGGRA13_HF_05,WL1,5,2,,,6,7,,EB
4/10/15,ILEMUC04_HF_11,WL1,5,2,,,8,6,,EB
4/10/15,QUERUB08_SH_05,WL1,5,2,,,6,6,,EB
4/10/15,ACERUB10_HF_07,WL1,6,2,,,10,4,,EB
4/10/15,QUERUB04_SH_01,WL1,6,2,,,10,5,,EB
4/10/15,BETPAP13_HF_05,WL1,6,2,,,8,6,,EB
4/10/15,ACEPEN11_SH_03,WL1,7,2,,,6,3,,EB
4/10/15,BETPAP06_SH_11,WL1,7,2,,,4,5,,EB
4/10/15,ILEMUC05_HF_01,WL1,7,2,,,8,-,,EB
4/10/15,ACESAC06_HF_12,WL1,8,2,,,1,0,,EB
4/10/15,BETPAP07_HF_12,WL1,8,2,,,8,-,,EB
4/10/15,ILEMUC06_HF_11,WL1,8,2,,,6,-,,EB
4/10/15,BETPAP10_SH_11,WL1,1,3,,,10,-,,EB
4/10/15,ACESAC09_SH_01,WL1,1,3,,,10,1,,EB
4/10/15,VIBLAN04_HF_06,WL1,1,3,20,,6,-,,EB
4/10/15,ACERUB10_SH_11,WL1,2,3,,,7,1,,EB
4/10/15,ACESAC99_HF_04,WL1,2,3,,,5,0,,EB
4/10/15,ACESAC02_SH_06,WL1,2,3,,,4,1,,EB
4/10/15,ACESAC02_HF_08,WL1,3,3,,,1,0,,EB
4/10/15,BETALL02_SH_04,WL1,3,3,,,10,8,,EB
4/10/15,VIBCAS04_SH_01,WL1,3,3,,,8,-,,EB
4/10/15,VIBLAN02_SH_05,WL1,4,3,,25,1,1,dead or done fl,EB
4/10/15,ILEMUC07_SH_09,WL1,4,3,25,25,8,7,,EB
4/10/15,VIBCAS10_HF_04,WL1,4,3,,,-,6,,EB
4/10/15,BETPAP14_HF_11,WL1,5,3,,,7,-,,EB
4/10/15,FAGGRA05_SH_03,WL1,5,3,,,1,1,,EB
4/10/15,POPGRA03_HF_08,WL1,5,3,,25,6,1,catkin withering,EB
4/10/15,BETALL20_HF_01,WL1,6,3,,,8,-,,EB
4/10/15,ILEMUC07_HF_11,WL1,6,3,,,8,8,,EB
4/10/15,POPGRA01_SH_02,WL1,6,3,,,10,0,,EB
4/10/15,ACESAC07_SH_05,WL1,7,3,,,-,6,scale on twig,EB
4/10/15,FAGGRA06_SH_12,WL1,7,3,,,1,1,,EB
4/10/15,VIBLAN03_HF_07,WL1,7,3,,,8,-,,EB
4/10/15,BETALL17_HF_02,WL1,8,3,,,7,-,,EB
4/10/15,POPGRA05_SH_10,WL1,8,3,,,10,6,,EB
4/10/15,VIBCAS03_HF_05,WL1,8,3,,,-,-,missing,EB
4/10/15,ILEMUC08_HF_09,WL1,1,4,25,25,8,8,,EB
4/10/15,ACERUB08_SH_01,WL1,1,4,,,5,4,scale on twig,EB
4/10/15,VIBLAN04_SH_03,WL1,1,4,,,8,-,,EB
4/10/15,BETALL18_HF_05,WL1,2,4,,,5,-,black bug,EB
4/10/15,POPGRA08_SH_01,WL1,2,4,,,6,5,,EB
4/10/15,VIBLAN09_SH_03,WL1,2,4,,,8,-,,EB
4/10/15,QUERUB07_SH_10,WL1,3,4,,,8,0,,EB
4/10/15,FAGGRA03_HF_01,WL1,3,4,,,1,1,white bug,EB
4/10/15,ILEMUC06_SH_08,WL1,3,4,,,8,8,dying,EB
4/10/15,ACERUB11_HF_05,WL1,4,4,,,4,6,,EB
4/10/15,QUERUB15_HF_03,WL1,4,4,,,6,7,,EB
4/10/15,VIBLAN09_HF_01,WL1,4,4,,,8,-,,EB
4/10/15,ACEPEN04_HF_10,WL1,5,4,,,6,6,,EB
4/10/15,QUERUB05_SH_11,WL1,5,4,,,6,1,,EB
4/10/15,BETPAP09_SH_09,WL1,5,4,,,8,6,,EB
4/10/15,ACEPEN09_SH_12,WL1,6,4,,,5,5,scale on twig,EB
4/10/15,QUERUB23_HF_04,WL1,6,4,,,5,6,,EB
4/10/15,VIBCAS05_SH_06,WL1,6,4,,,-,6,,EB
4/10/15,ACESAC05_HF_11,WL1,7,4,,,-,1,,EB
4/10/15,BETALL01_SH_04,WL1,7,4,,,5,5,,EB
4/10/15,FAGGRA11_HF_10,WL1,7,4,,,6,5,,EB
4/10/15,ACEPEN12_HF_11,WL1,8,4,18,18,6,5,,EB
4/10/15,ILEMUC01_SH_07,WL1,8,4,,,0,0,white aphid,EB
4/10/15,BETPAP06_HF_04,WL1,8,4,,,6,7,,EB
4/10/15,ACEPEN11_HF_03,WL1,1,5,,,6,1,,EB
4/10/15,FAGGRA07_SH_05,WL1,1,5,,,5,-,,EB
4/10/15,VIBCAS04_HF_06,WL1,1,5,,,10,0,inner leaves have unfolded,EB
4/10/15,BETPAP07_SH_05,WL1,2,5,,,6,6,,EB
4/10/15,POPGRA06_HF_11,WL1,2,5,,26,6,1,seed on catkin!,EB
4/10/15,QUERUB17_HF_03,WL1,2,5,,,6,6,,EB
4/10/15,POPGRA02_HF_11,WL1,3,5,,,10,10,,EB
4/10/15,BETALL10_SH_10,WL1,3,5,,,8,-,,EB
4/10/15,ACERUB05_SH_09,WL1,3,5,,,0,-,dead?,EB
4/10/15,BETALL19_HF_03,WL1,4,5,,,6,-,,EB
4/10/15,FAGGRA10_HF_07,WL1,4,5,,,1,1,,EB
4/10/15,VIBLAN12_HF_03,WL1,4,5,25,,7,-,,EB
4/10/15,BETALL08_SH_04,WL1,5,5,,,8,8,,EB
4/10/15,VIBLAN07_SH_12,WL1,5,5,,,6,-,,EB
4/10/15,ACESAC99_SH_03,WL1,5,5,,,0,5,,EB
4/10/15,QUERUB16_HF_01,WL1,6,5,,,0,0,,EB
4/10/15,ACERUB14_HF_10,WL1,6,5,,,5,4,,EB
4/10/15,VIBCAS01_SH_12,WL1,6,5,16,,10,7,inner leaves around fl unfolded,EB
4/10/15,BETALL10_HF_08,WL1,7,5,,,4,-,,EB
4/10/15,POPGRA02_SH_03,WL1,7,5,,,10,1,,EB
4/10/15,ACEPEN04_SH_08,WL1,7,5,,,6,4,,EB
4/10/15,ILEMUC05_SH_11,WL1,8,5,25,,6,6,,EB
4/10/15,FAGGRA08_SH_11,WL1,8,5,,,1,1,,EB
4/10/15,POPGRA04_SH_03,WL1,8,5,,,1,1,,EB
4/10/15,ACERUB99_HF_09,WL1,1,6,,,6,6,,EB
4/10/15,FAGGRA04_SH_12,WL1,1,6,,,1,1,,EB
4/10/15,VIBLAN05_SH_04,WL1,1,6,,,8,-,,EB
4/10/15,ACEPEN06_SH_08,WL1,2,6,18,,5,4,,EB
4/10/15,BETALL09_SH_12,WL1,2,6,,,8,-,,EB
4/10/15,VIBLAN06_SH_07,WL1,2,6,20,,7,-,,EB
4/10/15,BETPAP09_HF_08,WL1,3,6,,,8,-,out of water,EB
4/10/15,ILEMUC03_HF_03,WL1,3,6,25,18,8,8,,EB
4/10/15,ACERUB06_SH_02,WL1,3,6,,,6,5,,EB
4/10/15,ACERUB09_SH_06,WL1,4,6,,,6,6,,EB
4/14/15,FAGGRA11_HF_02,CL0,1,1,,,8,8,,TS
4/14/15,QUERUB21_HF_01,CL0,1,1,,,0,0,,TS
4/14/15,RHAFRA17_HF_01,CL0,1,1,,,5,5,,TS
4/14/15,ACERUB99_HF_10,CL0,2,1,,,7,1,,TS
4/14/15,FRANIG01_SH_01,CL0,2,1,,,7,4,,TS
4/14/15,LYOLIG33_HF_02,CL0,2,1,,,4,8,,TS
4/14/15,ACERUB10_HF_01,CL0,3,1,,,6,6,,TS
4/14/15,CORCOR05_SH_02,CL0,3,1,,,"27, 6","27, 7",,TS
4/14/15,RHOPRI08_HF_02,CL0,3,1,,,0,6,,TS
4/14/15,ACESAC10_SH_08,CL0,4,1,,,-,7,,TS
4/14/15,QUEVEL09_HF_01,CL0,4,1,,,4,1,,TS
4/14/15,BETALL19_HF_01,CL0,4,1,,,-,-,,TS
4/14/15,ACEPEN06_SH_10,CL0,5,1,24,,6,1,,TS
4/14/15,QUERUB05_SH_07,CL0,5,1,,,7,6,,TS
4/14/15,FAGGRA14_HF_06,CL0,5,1,,,7,8,,TS
4/14/15,NYSSYL13_HF_04,CL0,6,1,,,9,-,,TS
4/14/15,VIBLAN11_HF_08,CL0,6,1,,25,1,0,,TS
4/14/15,FAGGRA05_SH_01,CL0,6,1,,,-,7,,TS
4/14/15,VACMYR03_SH_02,CL0,7,1,,,-,-,missing,TS
4/14/15,FAGGRA07_SH_10,CL0,7,1,,,8,8,,TS
4/14/15,LYOLIG05_HF_03,CL0,7,1,,,1,5,,TS
4/14/15,QUERUB16_HF_10,CL0,8,1,,,7,7,,TS
4/14/15,ACESAC10_HF_02,CL0,8,1,,,6,1,,TS
4/14/15,POPGRA01_SH_03,CL0,8,1,,,7,5,,TS
4/14/15,FRANIG08_SH_04,CL0,1,2,,,7,0,,TS
4/14/15,BETPAP06_SH_06,CL0,1,2,,,"27, 4","27, 4",,TS
4/14/15,QUEALB12_HF_03,CL0,1,2,,,7,6,,TS
4/14/15,ACESAC99_SH_02,CL0,2,2,,,0,6,,TS
4/14/15,ACESAC06_HF_04,CL0,2,2,,,-,-,missing,TS
4/14/15,BETPAP13_HF_06,CL0,2,2,,,6,7,,TS
4/14/15,QUEVEL01_HF_03,CL0,3,2,,,5,6,,TS
4/14/15,VIBLAN09_SH_11,CL0,3,2,,,-,-,missing,TS
4/14/15,RHOPRI04_HF_03,CL0,3,2,,,6,4,,TS
4/14/15,VIBCAS02_HF_01,CL0,4,2,,,-,"27, 1",,TS
4/14/15,QUERUB15_HF_01,CL0,4,2,,,7,1,,TS
4/14/15,ACESAC09_SH_02,CL0,4,2,,,1,7,,TS
4/14/15,NYSSYL10_HF_01,CL0,5,2,,,-,-,missing,TS
4/14/15,POPGRA05_SH_04,CL0,5,2,,,-,7,,TS
4/14/15,ALNINC05_HF_01,CL0,5,2,,,6,8,,TS
4/14/15,HAMVIR10_HF_01,CL0,6,2,,,-,-,missing,TS
4/14/15,QUEALB11_HF_01,CL0,6,2,,,0,0,,TS
4/14/15,QUERUB04_SH_04,CL0,6,2,,,9,1,,TS
4/14/15,POPGRA02_SH_01,CL0,7,2,,,1,-,,TS
4/14/15,ACESAC99_HF_09,CL0,7,2,,,6,1,,TS
4/14/15,POPGRA07_HF_09,CL0,7,2,,,7,-,,TS
4/14/15,QUEALB16_HF_01,CL0,8,2,,,6,6,,TS
4/14/15,ACERUB10_SH_09,CL0,8,2,,,7,1,,TS
4/14/15,POPGRA02_HF_12,CL0,8,2,,,7,5,,TS
4/14/15,ALNINC08_HF_03,CL0,1,3,,,6,6,,TS
4/14/15,QUERUB10_SH_10,CL0,1,3,,,7,7,,TS
4/14/15,ACERUB09_SH_10,CL0,1,3,,,4,1,,TS
4/14/15,POPGRA08_SH_09,CL0,2,3,,,7,1,,TS
4/14/15,NYSSYL08_HF_02,CL0,2,3,,,8,-,all term twig,TS
4/14/15,VIBLAN07_SH_08,CL0,2,3,,25,1,27,,TS
4/14/15,HAMVIR09_HF_03,CL0,3,3,,,6,8,,TS
4/14/15,ACEPEN09_SH_05,CL0,3,3,25,,6,1,,TS
4/14/15,LYOLIG09_HF_03,CL0,3,3,,,1,7,,TS
4/14/15,AROMEL04_HF_03,CL0,4,3,,,7,0,,TS
4/14/15,POPGRA06_SH_08,CL0,4,3,,,5,4,,TS
4/14/15,QUEVEL06_HF_04,CL0,4,3,,,7,2,,TS
4/14/15,QUEVEL05_HF_03,CL0,5,3,,,-,-,missing,TS
4/14/15,ACERUB13_HF_08,CL0,5,3,,,6,1,,TS
4/14/15,FRANIG03_HF_04,CL0,5,3,,,10,0,,TS
4/14/15,QUERUB08_SH_02,CL0,6,3,25,,6,5,,TS
4/14/15,VIBLAN09_HF_04,CL0,6,3,,25,6,1,,TS
4/14/15,HAMVIR07_HF_01,CL0,6,3,,,-,8,,TS
4/14/15,RHAFRA16_HF_02,CL0,7,3,,,-,-,missing,TS
4/14/15,ACEPEN07_SH_07,CL0,7,3,25,,7,1,,TS
4/14/15,ALNINC01_HF_03,CL0,7,3,,,7,7,,TS
4/14/15,ACESAC07_SH_10,CL0,8,3,,,1,7,,TS
4/14/15,BETLEN10_HF_04,CL0,8,3,,,5,6,,TS
4/14/15,ACERUB05_SH_07,CL0,8,3,,,7,1,,TS
4/14/15,FAGGRA02_SH_03,CL0,1,4,,,6,3,,TS
4/14/15,POPGRA03_HF_03,CL0,1,4,,,6,1,,TS
4/14/15,VIBLAN04_HF_02,CL0,1,4,25,,0,0,,TS
4/14/15,VIBLAN03_HF_03,CL0,2,4,,25,0,0,,TS
4/14/15,QUERUB17_HF_07,CL0,2,4,,,6,6,,TS
4/14/15,ACESAC05_HF_04,CL0,2,4,,,7,1,,TS
4/14/15,QUERUB20_HF_11,CL0,3,4,,,7,7,,TS
4/14/15,LYOLIG07_HF_03,CL0,3,4,,,7,7,,TS
4/14/15,RHOPRI03_HF_01,CL0,3,4,28,,7,7,term twig,TS
4/14/15,FRANIG02_SH_03,CL0,4,4,,,10,1,,TS
4/14/15,NYSSYL03_HF_03,CL0,4,4,,,9,4,,TS
4/14/15,POPGRA04_SH_11,CL0,4,4,,,7,5,,TS
4/14/15,ACERUB06_SH_05,CL0,5,4,,,5,4,,TS
4/14/15,POPGRA06_HF_01,CL0,5,4,,,7,4,,TS
4/14/15,FAGGRA09_HF_05,CL0,5,4,,,3,6,,TS
4/14/15,FAGGRA03_HF_04,CL0,6,4,,,0,-,,TS
4/14/15,QUERUB07_SH_06,CL0,6,4,,,9,1,,TS
4/14/15,ACEPEN08_SH_03,CL0,6,4,,,5,5,,TS
4/14/15,QUEVEL02_HF_04,CL0,7,4,,,7,1,,TS
4/14/15,RHOPRI05_HF_03,CL0,7,4,18,18,7,7,,TS
4/14/15,FRANIG08_HF_03,CL0,7,4,,,-,-,missing,TS
4/14/15,ACESAC02_HF_03,CL0,8,4,,,5,1,,TS
4/14/15,POPGRA05_HF_08,CL0,8,4,,,4,1,,TS
4/14/15,VIBCAS10_HF_12,CL0,8,4,,,-,-,missing,TS
4/14/15,ACEPEN02_HF_02,CL0,1,5,,,-,-,all term,TS
4/14/15,FRANIG06_SH_03,CL0,1,5,,,-,1,,TS
4/14/15,NYSSYL06_HF_04,CL0,1,5,,,8,-,all term,TS
4/14/15,FAGGRA04_SH_05,CL0,2,5,,,8,-,,TS
4/14/15,FRANIG04_HF_01,CL0,2,5,,,10,0,,TS
4/14/15,ACERUB11_HF_11,CL0,2,5,,,-,-,missing,TS
4/14/15,ALNINC04_SH_01,CL0,3,5,,,1,6,,TS
4/14/15,ALNINC02_HF_02,CL0,3,5,,,6,-,,TS
4/14/15,QUEVEL03_HF_03,CL0,3,5,,,6,1,,TS
4/14/15,ACEPEN04_SH_12,CL0,4,5,,24,5,1,,TS
4/14/15,VIBLAN02_SH_08,CL0,4,5,25,,0,-,,TS
4/14/15,ACERUB08_SH_11,CL0,4,5,,,7,1,,TS
4/14/15,LYOLIG08_HF_02,CL0,5,5,,,-,-,missing,TS
4/14/15,FAGGRA06_SH_04,CL0,5,5,,,7,0,,TS
4/14/15,QUERUB23_HF_05,CL0,5,5,,,6,7,,TS
4/14/15,FAGGRA08_SH_09,CL0,6,5,,,3,3,,TS
4/14/15,BETLEN04_HF_01,CL0,6,5,,,5,6,,TS
4/14/15,LYOLIG06_HF_02,CL0,6,5,,,4,7,,TS
4/14/15,ACESAC07_HF_02,CL0,7,5,,,7,1,,TS
4/16/15,BETALL10_HF_12,CL2,1,1,,,4,6,,TS
4/16/15,POPGRA06_HF_10,CL2,1,1,,,5,1,,TS
4/16/15,QUERUB07_SH_08,CL2,1,1,,,0,0,,TS
4/16/15,QUERUB20_HF_05,CL2,2,1,,,5,5,,TS
4/16/15,ACERUB07_SH_06,CL2,2,1,,,7,4,,TS
4/16/15,FAGGRA11_HF_01,CL2,2,1,,,3,3,,TS
4/16/15,ACERUB09_SH_01,CL2,3,1,,,4,1,,TS
4/16/15,VIBLAN07_SH_03,CL2,3,1,,,-,-,missing,TS
4/16/15,ILEMUC03_SH_10,CL2,3,1,20,20,8,8,,TS
4/16/15,ACESAC05_HF_10,CL2,4,1,,,-,-,missing,TS
4/16/15,ACERUB10_SH_02,CL2,4,1,,,6,1,,TS
4/16/15,ACESAC07_HF_05,CL2,4,1,,,-,-,missing,TS
4/16/15,VIBCAS02_HF_10,CL2,5,1,,,NA,NA,,TS
4/16/15,VIBCAS03_HF_06,CL2,5,1,,,NA,NA,,TS
4/16/15,ACEPEN01_HF_01,CL2,5,1,16,20,5,5,,TS
4/16/15,ACESAC99_HF_05,CL2,6,1,,,4,1,,TS
4/16/15,FAGGRA07_SH_01,CL2,6,1,,,3,3,,TS
4/16/15,VIBLAN11_HF_09,CL2,6,1,24,,0,0,,TS
4/16/15,ACEPEN09_SH_11,CL2,7,1,,,6,4,,TS
4/16/15,QUERUB15_HF_05,CL2,7,1,,,7,1,,TS
4/16/15,VIBCAS01_SH_09,CL2,7,1,,,"27, 7","27, 7",,TS
4/16/15,BETPAP09_HF_03,CL2,8,1,,,6,7,,TS
4/16/15,ILEMUC06_HF_09,CL2,8,1,,,7,7,,TS
4/16/15,VIBCAS07_SH_05,CL2,8,1,,,9,9,,TS
4/16/15,ACESAC09_SH_06,CL2,1,2,,,-,5,,TS
4/16/15,QUERUB05_SH_06,CL2,1,2,,,7,4,,TS
4/16/15,BETALL08_SH_01,CL2,1,2,,,5,7,,TS
4/16/15,ACEPEN12_HF_05,CL2,2,2,,,5,5,,TS
4/16/15,ILEMUC05_HF_02,CL2,2,2,25,,8,8,,TS
4/16/15,BETPAP07_HF_05,CL2,2,2,,,5,7,,TS
4/16/15,BETALL01_SH_06,CL2,3,2,,,-,-,missing,TS
4/16/15,FAGGRA02_SH_11,CL2,3,2,,,3,-,,TS
4/16/15,VIBCAS06_SH_08,CL2,3,2,,,-,6,,TS
4/16/15,ACERUB10_HF_02,CL2,4,2,,,7,5,,TS
4/16/15,FAGGRA13_HF_12,CL2,4,2,,,3,3,,TS
4/16/15,BETALL16_HF_11,CL2,4,2,,,4,7,,TS
4/16/15,POPGRA04_SH_06,CL2,5,2,,,1,4,,TS
4/16/15,FAGGRA03_HF_10,CL2,5,2,,,2,2,,TS
4/16/15,ACERUB05_SH_02,CL2,5,2,,,5,0,,TS
