"id","sp","rep","site","ind","treatcode","warm","photo","chill","gen","Term.fl","Lat.fl","Term.lf","Lat.lf","Comments","Observer","day","day.chill","dayuse","tleaf","lleaf","lday","fday","bday","nl"
"ACERUB07_SH_07","ACERUB","7","SH","ACERUB07_SH","WS2","20","08","chill2","ACE",NA,NA,"0","0","","TS",36,3,3,0,0,31,NA,13,1
"ACERUB07_SH_08","ACERUB","7","SH","ACERUB07_SH","WL2","20","12","chill2","ACE",NA,NA,"0","0","","EB",36,3,3,0,0,36,NA,14,1
"ACERUB07_SH_09","ACERUB","7","SH","ACERUB07_SH","WL1","20","12","chill1","ACE",NA,NA,"0","0","","TS",36,3,3,0,0,24,NA,13,1
"ACERUB07_SH_10","ACERUB","7","SH","ACERUB07_SH","CS0","15","08","chill0","ACE",NA,NA,"0","0","","",1,-32,1,0,0,68,33,33,1
"ACERUB07_SH_11","ACERUB","7","SH","ACERUB07_SH","WS0","20","08","chill0","ACE",NA,NA,"0","0","","",1,-32,1,0,0,NA,NA,29,0
"ACERUB07_SH_12","ACERUB","7","SH","ACERUB07_SH","CS1","15","08","chill1","ACE",NA,NA,"0","0","","TS",36,3,3,0,0,44,NA,15,1
"ACERUB08_SH_01","ACERUB","8","SH","ACERUB08_SH","WL1","20","12","chill1","ACE",NA,NA,"0","0","","TS",36,3,3,0,0,NA,8,13,0
"ACERUB08_SH_02","ACERUB","8","SH","ACERUB08_SH","WS0","20","08","chill0","ACE",NA,NA,"0","0","","",1,-32,1,0,0,43,NA,29,1
"ACERUB08_SH_03","ACERUB","8","SH","ACERUB08_SH","WL0","20","12","chill0","ACE",NA,NA,"0","0","","",1,-32,1,0,0,47,13,33,1
"ACERUB08_SH_04","ACERUB","8","SH","ACERUB08_SH","WL2","20","12","chill2","ACE",NA,NA,"0","0","","EB",36,3,3,0,0,36,NA,14,1
"ACERUB08_SH_05","ACERUB","8","SH","ACERUB08_SH","WS2","20","08","chill2","ACE",NA,NA,"0","0","","TS",36,3,3,0,0,31,NA,24,1
"ACERUB08_SH_06","ACERUB","8","SH","ACERUB08_SH","CL2","15","12","chill2","ACE",NA,NA,"0","0","","EB",36,3,3,0,0,30,NA,16,1
"ACERUB08_SH_07","ACERUB","8","SH","ACERUB08_SH","CL1","15","12","chill1","ACE",NA,NA,"0","0","","TS",36,3,3,0,0,30,8,13,1
"ACERUB08_SH_08","ACERUB","8","SH","ACERUB08_SH","CS1","15","08","chill1","ACE",NA,NA,"0","0","","TS",36,3,3,0,0,NA,9,23,0
"ACERUB08_SH_09","ACERUB","8","SH","ACERUB08_SH","CS2","15","08","chill2","ACE",NA,NA,"0","0","","TS",36,3,3,0,0,44,NA,23,1
"ACERUB08_SH_11","ACERUB","8","SH","ACERUB08_SH","CL0","15","12","chill0","ACE",NA,NA,"0","0","","",1,-32,1,0,0,61,NA,34,1
"ACERUB08_SH_12","ACERUB","8","SH","ACERUB08_SH","CS0","15","08","chill0","ACE",NA,NA,"0","0","","",1,-32,1,0,0,75,NA,33,1
"ACERUB09_SH_01","ACERUB","9","SH","ACERUB09_SH","CL2","15","12","chill2","ACE",NA,NA,"0","0","","EB",36,3,3,0,0,NA,13,23,0
"ACERUB09_SH_02","ACERUB","9","SH","ACERUB09_SH","CS0","15","08","chill0","ACE",NA,NA,"0","0","","",1,-32,1,0,0,75,33,53,1
"ACERUB09_SH_03","ACERUB","9","SH","ACERUB09_SH","WS0","20","08","chill0","ACE",NA,NA,"0","0","","",1,-32,1,0,0,NA,12,34,0
"ACERUB09_SH_05","ACERUB","9","SH","ACERUB09_SH","WL2","20","12","chill2","ACE",NA,NA,"0","0","","EB",36,3,3,0,0,36,NA,20,1
"ACERUB09_SH_06","ACERUB","9","SH","ACERUB09_SH","WL1","20","12","chill1","ACE",NA,NA,"0","0","","TS",36,3,3,0,0,31,NA,13,1
"ACERUB09_SH_07","ACERUB","9","SH","ACERUB09_SH","CL1","15","12","chill1","ACE",NA,NA,"0","0","","TS",36,3,3,0,0,43,8,17,1
"ACERUB09_SH_08","ACERUB","9","SH","ACERUB09_SH","CS2","15","08","chill2","ACE",NA,NA,"0","0","","TS",36,3,3,0,0,44,NA,13,1
"ACERUB09_SH_09","ACERUB","9","SH","ACERUB09_SH","WL0","20","12","chill0","ACE",NA,NA,"0","0","","",1,-32,1,0,0,42,NA,33,1
"ACERUB09_SH_10","ACERUB","9","SH","ACERUB09_SH","CL0","15","12","chill0","ACE",NA,NA,"0","0","","",1,-32,1,0,0,NA,20,34,0
"ACERUB09_SH_11","ACERUB","9","SH","ACERUB09_SH","WS2","20","08","chill2","ACE",NA,NA,"-","-","missing","TS",36,3,3,NA,NA,NA,NA,NA,0
"ACERUB09_SH_12","ACERUB","9","SH","ACERUB09_SH","CS1","15","08","chill1","ACE",NA,NA,"-","-","missing","TS",36,3,3,NA,NA,NA,NA,NA,0
"ACERUB10_HF_01","ACERUB","10","HF","ACERUB10_HF","CL0","15","12","chill0","ACE",NA,NA,"0","0","","",1,-32,1,0,0,48,NA,12,1
"ACERUB10_HF_02","ACERUB","10","HF","ACERUB10_HF","CL2","15","12","chill2","ACE",NA,NA,"0","0","","EB",36,3,3,0,0,30,NA,16,1
"ACERUB10_HF_04","ACERUB","10","HF","ACERUB10_HF","CS0","15","08","chill0","ACE",NA,NA,"0","0","","",1,-32,1,0,0,68,NA,39,1
"ACERUB10_HF_05","ACERUB","10","HF","ACERUB10_HF","CL1","15","12","chill1","ACE",NA,NA,"0","0","","TS",36,3,3,0,0,30,NA,13,1
"ACERUB10_HF_06","ACERUB","10","HF","ACERUB10_HF","CS2","15","08","chill2","ACE",NA,NA,"0","0","","TS",36,3,3,0,0,44,NA,17,1
"ACERUB10_HF_07","ACERUB","10","HF","ACERUB10_HF","WL1","20","12","chill1","ACE",NA,NA,"0","0","","TS",36,3,3,0,0,24,NA,8,1
"ACERUB10_HF_08","ACERUB","10","HF","ACERUB10_HF","WS0","20","08","chill0","ACE",NA,NA,"0","0","","",1,-32,1,0,0,40,NA,34,1
"ACERUB10_HF_09","ACERUB","10","HF","ACERUB10_HF","WS2","20","08","chill2","ACE",NA,NA,"0","0","","TS",36,3,3,0,0,31,NA,13,1
"ACERUB10_HF_10","ACERUB","10","HF","ACERUB10_HF","CS1","15","08","chill1","ACE",NA,NA,"0","0","","TS",36,3,3,0,0,44,NA,23,1
"ACERUB10_HF_11","ACERUB","10","HF","ACERUB10_HF","WL2","20","12","chill2","ACE",NA,NA,"0","0","","EB",36,3,3,0,0,27,NA,14,1
"ACERUB10_HF_12","ACERUB","10","HF","ACERUB10_HF","WL0","20","12","chill0","ACE",NA,NA,"0","0","","",1,-32,1,0,0,42,NA,26,1
"ACERUB10_SH_01","ACERUB","10","SH","ACERUB10_SH","CS1","15","08","chill1","ACE",16,16,"0","0","","TS",36,3,3,0,0,NA,15,23,0
"ACERUB10_SH_02","ACERUB","10","SH","ACERUB10_SH","CL2","15","12","chill2","ACE",NA,NA,"0","0","","EB",36,3,3,0,0,37,NA,16,1
"ACERUB10_SH_03","ACERUB","10","SH","ACERUB10_SH","CS2","15","08","chill2","ACE",16,16,"1","1","fl buds swollen","TS",36,3,3,1,1,44,NA,13,1
"ACERUB10_SH_04","ACERUB","10","SH","ACERUB10_SH","CL1","15","12","chill1","ACE",16,16,"1","1","","TS",36,3,3,1,1,37,13,17,1
"ACERUB10_SH_05","ACERUB","10","SH","ACERUB10_SH","WL2","20","12","chill2","ACE",NA,NA,"0","0","","EB",36,3,3,0,0,27,14,27,1
"ACERUB10_SH_06","ACERUB","10","SH","ACERUB10_SH","WS0","20","08","chill0","ACE",NA,NA,"0","0","","",1,-32,1,0,0,56,NA,34,1
"ACERUB10_SH_07","ACERUB","10","SH","ACERUB10_SH","CS0","15","08","chill0","ACE",NA,NA,"0","0","","",1,-32,1,0,0,68,21,39,1
"ACERUB10_SH_08","ACERUB","10","SH","ACERUB10_SH","WL0","20","12","chill0","ACE",NA,NA,"0","0","","",1,-32,1,0,0,39,29,26,1
"ACERUB10_SH_09","ACERUB","10","SH","ACERUB10_SH","CL0","15","12","chill0","ACE",NA,NA,"0","0","","",1,-32,1,0,0,54,20,12,1
"ACERUB10_SH_10","ACERUB","10","SH","ACERUB10_SH","WS2","20","08","chill2","ACE",NA,NA,"0","0","","TS",36,3,3,0,0,41,NA,24,1
"ACERUB10_SH_11","ACERUB","10","SH","ACERUB10_SH","WL1","20","12","chill1","ACE",NA,NA,"0","0","","TS",36,3,3,0,0,24,NA,13,1
"ACERUB11_HF_01","ACERUB","11","HF","ACERUB11_HF","CS2","15","08","chill2","ACE",NA,NA,"0","0","","TS",36,3,3,0,0,NA,NA,NA,0
"ACERUB11_HF_02","ACERUB","11","HF","ACERUB11_HF","CS1","15","08","chill1","ACE",NA,NA,"0","0","","TS",36,3,3,0,0,44,NA,9,1
"ACERUB11_HF_03","ACERUB","11","HF","ACERUB11_HF","WL2","20","12","chill2","ACE",NA,NA,"0","0","","EB",36,3,3,0,0,NA,NA,14,0
"ACERUB11_HF_04","ACERUB","11","HF","ACERUB11_HF","CL2","15","12","chill2","ACE",NA,NA,"0","0","","EB",36,3,3,0,0,30,NA,16,1
"ACERUB11_HF_05","ACERUB","11","HF","ACERUB11_HF","WL1","20","12","chill1","ACE",NA,NA,"0","0","","TS",36,3,3,0,0,17,NA,8,1
"ACERUB11_HF_06","ACERUB","11","HF","ACERUB11_HF","CL1","15","12","chill1","ACE",NA,NA,"0","0","","TS",36,3,3,0,0,30,NA,17,1
"ACERUB11_HF_07","ACERUB","11","HF","ACERUB11_HF","WS2","20","08","chill2","ACE",NA,NA,"0","0","","TS",36,3,3,0,0,NA,NA,13,0
"ACERUB11_HF_08","ACERUB","11","HF","ACERUB11_HF","CS0","15","08","chill0","ACE",NA,NA,"0","0","","",1,-32,1,0,0,53,NA,33,1
"ACERUB11_HF_09","ACERUB","11","HF","ACERUB11_HF","WL0","20","12","chill0","ACE",NA,NA,"0","0","","",1,-32,1,0,0,33,NA,26,1
"ACERUB11_HF_11","ACERUB","11","HF","ACERUB11_HF","CL0","15","12","chill0","ACE",NA,NA,"0","0","","",1,-32,1,0,0,43,NA,32,1
"ACERUB11_HF_12","ACERUB","11","HF","ACERUB11_HF","WS0","20","08","chill0","ACE",NA,NA,"0","0","","",1,-32,1,0,0,29,NA,27,1
"ACERUB13_HF_01","ACERUB","13","HF","ACERUB13_HF","WL0","20","12","chill0","ACE",NA,NA,"0","0","","",1,-32,1,0,0,39,NA,33,1
"ACERUB13_HF_02","ACERUB","13","HF","ACERUB13_HF","WL1","20","12","chill1","ACE",NA,NA,"0","0","","TS",36,3,3,0,0,31,NA,13,1
"ACERUB13_HF_03","ACERUB","13","HF","ACERUB13_HF","CS0","15","08","chill0","ACE",NA,NA,"0","0","","",1,-32,1,0,0,68,NA,33,1
"ACERUB13_HF_04","ACERUB","13","HF","ACERUB13_HF","WL2","20","12","chill2","ACE",NA,NA,"-","-","missing","EB",36,3,3,NA,NA,NA,NA,NA,0
"ACERUB13_HF_06","ACERUB","13","HF","ACERUB13_HF","CL1","15","12","chill1","ACE",NA,NA,"0","0","","TS",36,3,3,0,0,37,NA,13,1
"ACERUB13_HF_07","ACERUB","13","HF","ACERUB13_HF","WS0","20","08","chill0","ACE",NA,NA,"0","0","","",1,-32,1,0,0,56,NA,34,1
"ACERUB13_HF_08","ACERUB","13","HF","ACERUB13_HF","CL0","15","12","chill0","ACE",NA,NA,"0","0","","",1,-32,1,0,0,48,NA,32,1
"ACERUB13_HF_09","ACERUB","13","HF","ACERUB13_HF","CS2","15","08","chill2","ACE",NA,NA,"","","[not measured]","TS",36,3,3,NA,NA,NA,NA,NA,0
"ACERUB13_HF_10","ACERUB","13","HF","ACERUB13_HF","CS1","15","08","chill1","ACE",NA,NA,"0","0","","TS",36,3,3,0,0,44,NA,23,1
"ACERUB13_HF_11","ACERUB","13","HF","ACERUB13_HF","CL2","15","12","chill2","ACE",NA,NA,"0","0","","EB",36,3,3,0,0,37,NA,16,1
"ACERUB13_HF_12","ACERUB","13","HF","ACERUB13_HF","WS2","20","08","chill2","ACE",NA,NA,"0","0","","TS",36,3,3,0,0,NA,NA,NA,0
"ACERUB14_HF_01","ACERUB","14","HF","ACERUB14_HF","CS1","15","08","chill1","ACE",NA,NA,"0","0","","TS",36,3,3,0,0,30,NA,15,1
"ACERUB14_HF_03","ACERUB","14","HF","ACERUB14_HF","CS0","15","08","chill0","ACE",NA,NA,"0","0","","",1,-32,1,0,0,68,NA,33,1
"ACERUB14_HF_04","ACERUB","14","HF","ACERUB14_HF","WL2","20","12","chill2","ACE",NA,NA,"0","0","","EB",36,3,3,0,0,36,NA,14,1
"ACERUB14_HF_05","ACERUB","14","HF","ACERUB14_HF","WL0","20","12","chill0","ACE",NA,NA,"0","0","","",1,-32,1,0,0,39,NA,18,1
"ACERUB14_HF_06","ACERUB","14","HF","ACERUB14_HF","CL0","15","12","chill0","ACE",NA,NA,"0","0","","",1,-32,1,0,0,40,NA,20,1
"ACERUB14_HF_07","ACERUB","14","HF","ACERUB14_HF","CL1","15","12","chill1","ACE",NA,NA,"0","0","","TS",36,3,3,0,0,57,NA,17,1
"ACERUB14_HF_08","ACERUB","14","HF","ACERUB14_HF","WS0","20","08","chill0","ACE",NA,NA,"0","0","","",1,-32,1,0,0,40,NA,27,1
"ACERUB14_HF_09","ACERUB","14","HF","ACERUB14_HF","CS2","15","08","chill2","ACE",NA,NA,"0","0","","TS",36,3,3,0,0,44,NA,17,1
"ACERUB14_HF_10","ACERUB","14","HF","ACERUB14_HF","WL1","20","12","chill1","ACE",NA,NA,"0","0","","TS",36,3,3,0,0,24,NA,8,1
"ACERUB14_HF_11","ACERUB","14","HF","ACERUB14_HF","WS2","20","08","chill2","ACE",NA,NA,"0","0","","TS",36,3,3,0,0,41,NA,24,1
"ACERUB14_HF_12","ACERUB","14","HF","ACERUB14_HF","CL2","15","12","chill2","ACE",NA,NA,"1","0","","EB",36,3,3,1,0,37,NA,16,1
"ACERUB99_HF_01","ACERUB","99","HF","ACERUB99_HF","CL1","15","12","chill1","ACE",NA,NA,"0","0","","TS",36,3,3,0,0,37,NA,13,1
"ACERUB99_HF_02","ACERUB","99","HF","ACERUB99_HF","CS1","15","08","chill1","ACE",NA,NA,"0","0","","TS",36,3,3,0,0,NA,NA,NA,0
"ACERUB99_HF_04","ACERUB","99","HF","ACERUB99_HF","CL2","15","12","chill2","ACE",NA,NA,"0","0","","EB",36,3,3,0,0,37,NA,23,1
"ACERUB99_HF_05","ACERUB","99","HF","ACERUB99_HF","WS2","20","08","chill2","ACE",NA,NA,"0","0","","TS",36,3,3,0,0,41,NA,24,1
"ACERUB99_HF_06","ACERUB","99","HF","ACERUB99_HF","WL2","20","12","chill2","ACE",NA,NA,"0","0","","EB",36,3,3,0,0,27,NA,20,1
"ACERUB99_HF_07","ACERUB","99","HF","ACERUB99_HF","WS0","20","08","chill0","ACE",NA,NA,"0","0","","",1,-32,1,0,0,NA,NA,56,0
"ACERUB99_HF_08","ACERUB","99","HF","ACERUB99_HF","CS0","15","08","chill0","ACE",NA,NA,"0","0","","",1,-32,1,0,0,75,NA,47,1
"ACERUB99_HF_09","ACERUB","99","HF","ACERUB99_HF","WL1","20","12","chill1","ACE",NA,NA,"0","0","","TS",36,3,3,0,0,31,NA,17,1
"ACERUB99_HF_10","ACERUB","99","HF","ACERUB99_HF","CL0","15","12","chill0","ACE",NA,NA,"0","0","","",1,-32,1,0,0,54,NA,34,1
"ACERUB99_HF_11","ACERUB","99","HF","ACERUB99_HF","CS2","15","08","chill2","ACE",NA,NA,"0","0","","TS",36,3,3,0,0,NA,NA,23,0
"ACERUB99_HF_12","ACERUB","99","HF","ACERUB99_HF","WL0","20","12","chill0","ACE",NA,NA,"0","0","","",1,-32,1,0,0,39,NA,29,1
"ACESAC02_HF_01","ACESAC","2","HF","ACESAC02_HF","WL0","20","12","chill0","ACE",NA,NA,"0","0","","",1,-32,1,0,0,NA,NA,NA,0
"ACESAC02_HF_02","ACESAC","2","HF","ACESAC02_HF","WS2","20","08","chill2","ACE",NA,NA,"0","0","","TS",36,3,3,0,0,41,NA,41,1
"ACESAC02_HF_03","ACESAC","2","HF","ACESAC02_HF","CL0","15","12","chill0","ACE",NA,NA,"0","0","","",1,-32,1,0,0,82,NA,61,1
"ACESAC02_HF_05","ACESAC","2","HF","ACESAC02_HF","WL2","20","12","chill2","ACE",NA,NA,"0","0","","EB",36,3,3,0,0,36,NA,36,1
"ACESAC02_HF_06","ACESAC","2","HF","ACESAC02_HF","CS2","15","08","chill2","ACE",NA,NA,"0","0","","TS",36,3,3,0,0,NA,NA,52,0
"ACESAC02_HF_07","ACESAC","2","HF","ACESAC02_HF","WS0","20","08","chill0","ACE",NA,NA,"0","0","","",1,-32,1,0,0,68,NA,56,1
"ACESAC02_HF_08","ACESAC","2","HF","ACESAC02_HF","WL1","20","12","chill1","ACE",NA,NA,"0","0","","TS",36,3,3,0,0,NA,NA,38,0
"ACESAC02_HF_09","ACESAC","2","HF","ACESAC02_HF","CS1","15","08","chill1","ACE",NA,NA,"0","0","","TS",36,3,3,0,0,NA,NA,NA,0
"ACESAC02_HF_10","ACESAC","2","HF","ACESAC02_HF","CL1","15","12","chill1","ACE",NA,NA,"0","0","","TS",36,3,3,0,0,NA,NA,43,0
"ACESAC02_HF_11","ACESAC","2","HF","ACESAC02_HF","CL2","15","12","chill2","ACE",NA,NA,"0","0","","EB",36,3,3,0,0,43,NA,37,1
"ACESAC02_HF_12","ACESAC","2","HF","ACESAC02_HF","CS0","15","08","chill0","ACE",NA,NA,"0","0","","",1,-32,1,0,0,82,NA,68,1
"ACESAC02_SH_01","ACESAC","2","SH","ACESAC02_SH","WL2","20","12","chill2","ACE",NA,NA,"-","-","missing","EB",36,3,3,NA,NA,NA,NA,14,0
"ACESAC02_SH_02","ACESAC","2","SH","ACESAC02_SH","CL1","15","12","chill1","ACE",NA,NA,"0","0","acerub not acesac","TS",36,3,3,0,0,NA,NA,30,0
"ACESAC02_SH_03","ACESAC","2","SH","ACESAC02_SH","CL2","15","12","chill2","ACE",NA,NA,"0","0","","EB",36,3,3,0,0,NA,NA,37,0
"ACESAC02_SH_04","ACESAC","2","SH","ACESAC02_SH","CS0","15","08","chill0","ACE",NA,NA,"0","0","","",1,-32,1,0,0,NA,NA,68,0
"ACESAC02_SH_05","ACESAC","2","SH","ACESAC02_SH","CL0","15","12","chill0","ACE",NA,NA,"0","0","","",1,-32,1,0,0,NA,NA,NA,0
"ACESAC02_SH_06","ACESAC","2","SH","ACESAC02_SH","WL1","20","12","chill1","ACE",NA,NA,"0","0","","TS",36,3,3,0,0,NA,NA,31,0
"ACESAC02_SH_07","ACESAC","2","SH","ACESAC02_SH","WS0","20","08","chill0","ACE",NA,NA,"0","0","","",1,-32,1,0,0,NA,NA,NA,0
"ACESAC02_SH_08","ACESAC","2","SH","ACESAC02_SH","WL0","20","12","chill0","ACE",NA,NA,"0","0","","",1,-32,1,0,0,53,NA,42,1
"ACESAC02_SH_09","ACESAC","2","SH","ACESAC02_SH","CS1","15","08","chill1","ACE",NA,NA,"0","0","","TS",36,3,3,0,0,NA,NA,52,0
"ACESAC02_SH_10","ACESAC","2","SH","ACESAC02_SH","CS2","15","08","chill2","ACE",NA,NA,"0","0","","TS",36,3,3,0,0,NA,NA,44,0
"ACESAC02_SH_11","ACESAC","2","SH","ACESAC02_SH","WS2","20","08","chill2","ACE",NA,NA,"0","0","","TS",36,3,3,0,0,50,NA,41,1
"ACESAC03_SH_01","ACESAC","3","SH","ACESAC03_SH","CS0","15","08","chill0","ACE",NA,NA,"0","0","","",1,-32,1,0,0,82,NA,39,1
"ACESAC03_SH_02","ACESAC","3","SH","ACESAC03_SH","CL1","15","12","chill1","ACE",NA,NA,"0","0","","TS",36,3,3,0,0,NA,NA,13,0
"ACESAC03_SH_04","ACESAC","3","SH","ACESAC03_SH","WL0","20","12","chill0","ACE",NA,NA,"0","0","","",1,-32,1,0,0,NA,NA,6,0
"ACESAC03_SH_05","ACESAC","3","SH","ACESAC03_SH","CL0","15","12","chill0","ACE",NA,NA,"0","0","","",1,-32,1,0,0,NA,NA,32,0
"ACESAC03_SH_06","ACESAC","3","SH","ACESAC03_SH","CS2","15","08","chill2","ACE",16,16,"1","1","acerub not acesac","TS",36,3,3,1,1,NA,NA,13,0
"ACESAC03_SH_07","ACESAC","3","SH","ACESAC03_SH","WS2","20","08","chill2","ACE",NA,NA,"0","0","Acerub not acesac","TS",36,3,3,0,0,NA,NA,13,0
"ACESAC03_SH_08","ACESAC","3","SH","ACESAC03_SH","WL2","20","12","chill2","ACE",NA,NA,"0","0","","EB",36,3,3,0,0,36,NA,14,1
"ACESAC03_SH_09","ACESAC","3","SH","ACESAC03_SH","CL2","15","12","chill2","ACE",NA,NA,"0","0","","EB",36,3,3,0,0,37,NA,23,1
"ACESAC03_SH_10","ACESAC","3","SH","ACESAC03_SH","WL1","20","12","chill1","ACE",NA,NA,"0","0","","TS",36,3,3,0,0,NA,NA,13,0
"ACESAC03_SH_11","ACESAC","3","SH","ACESAC03_SH","WS0","20","08","chill0","ACE",NA,NA,"0","0","","",1,-32,1,0,0,NA,NA,NA,0
"ACESAC03_SH_12","ACESAC","3","SH","ACESAC03_SH","CS1","15","08","chill1","ACE",NA,NA,"0","0","","TS",36,3,3,0,0,44,NA,23,1
"ACESAC05_HF_01","ACESAC","5","HF","ACESAC05_HF","WL0","20","12","chill0","ACE",NA,NA,"0","0","","",1,-32,1,0,0,NA,NA,47,0
"ACESAC05_HF_02","ACESAC","5","HF","ACESAC05_HF","CS2","15","08","chill2","ACE",NA,NA,"-","-","missing","TS",36,3,3,NA,NA,NA,NA,NA,0
"ACESAC05_HF_03","ACESAC","5","HF","ACESAC05_HF","CL1","15","12","chill1","ACE",NA,NA,"0","0","","TS",36,3,3,0,0,NA,NA,37,0
"ACESAC05_HF_04","ACESAC","5","HF","ACESAC05_HF","CL0","15","12","chill0","ACE",NA,NA,"0","0","","",1,-32,1,0,0,61,NA,54,1
"ACESAC05_HF_05","ACESAC","5","HF","ACESAC05_HF","CS1","15","08","chill1","ACE",NA,NA,"0","0","","TS",36,3,3,0,0,NA,NA,52,0
"ACESAC05_HF_06","ACESAC","5","HF","ACESAC05_HF","WS2","20","08","chill2","ACE",NA,NA,"-","-","","TS",36,3,3,NA,NA,NA,NA,NA,0
"ACESAC05_HF_07","ACESAC","5","HF","ACESAC05_HF","WS0","20","08","chill0","ACE",NA,NA,"0","0","","",1,-32,1,0,0,68,NA,56,1
"ACESAC05_HF_09","ACESAC","5","HF","ACESAC05_HF","WL2","20","12","chill2","ACE",NA,NA,"-","-","missing","EB",36,3,3,NA,NA,NA,NA,NA,0
"ACESAC05_HF_10","ACESAC","5","HF","ACESAC05_HF","CL2","15","12","chill2","ACE",NA,NA,"-","-","missing","EB",36,3,3,NA,NA,NA,NA,NA,0
"ACESAC05_HF_11","ACESAC","5","HF","ACESAC05_HF","WL1","20","12","chill1","ACE",NA,NA,"0","0","","TS",36,3,3,0,0,45,NA,38,1
"ACESAC05_HF_12","ACESAC","5","HF","ACESAC05_HF","CS0","15","08","chill0","ACE",NA,NA,"0","0","","",1,-32,1,0,0,82,NA,75,1
"ACESAC06_HF_01","ACESAC","6","HF","ACESAC06_HF","CL1","15","12","chill1","ACE",NA,NA,"0","0","","TS",36,3,3,0,0,NA,NA,NA,0
"ACESAC06_HF_02","ACESAC","6","HF","ACESAC06_HF","CS2","15","08","chill2","ACE",NA,NA,"0","0","","TS",36,3,3,0,0,NA,NA,NA,0
"ACESAC06_HF_03","ACESAC","6","HF","ACESAC06_HF","WS0","20","08","chill0","ACE",NA,NA,"0","0","","",1,-32,1,0,0,56,NA,12,1
"ACESAC06_HF_04","ACESAC","6","HF","ACESAC06_HF","CL0","15","12","chill0","ACE",NA,NA,"0","0","","",1,-32,1,0,0,NA,NA,NA,0
"ACESAC06_HF_05","ACESAC","6","HF","ACESAC06_HF","WL0","20","12","chill0","ACE",NA,NA,"0","0","","",1,-32,1,0,0,NA,NA,NA,0
"ACESAC06_HF_06","ACESAC","6","HF","ACESAC06_HF","CL2","15","12","chill2","ACE",NA,NA,"0","0","","EB",36,3,3,0,0,NA,NA,50,0
"ACESAC06_HF_07","ACESAC","6","HF","ACESAC06_HF","WL2","20","12","chill2","ACE",NA,NA,"0","0","","EB",36,3,3,0,0,NA,NA,14,0
"ACESAC06_HF_08","ACESAC","6","HF","ACESAC06_HF","CS0","15","08","chill0","ACE",NA,NA,"0","0","","",1,-32,1,0,0,82,NA,68,1
"ACESAC06_HF_09","ACESAC","6","HF","ACESAC06_HF","WS2","20","08","chill2","ACE",NA,NA,"0","0","","TS",36,3,3,0,0,NA,NA,50,0
"ACESAC06_HF_10","ACESAC","6","HF","ACESAC06_HF","CS1","15","08","chill1","ACE",NA,NA,"0","0","","TS",36,3,3,0,0,NA,NA,9,0
"ACESAC06_HF_12","ACESAC","6","HF","ACESAC06_HF","WL1","20","12","chill1","ACE",NA,NA,"0","0","","TS",36,3,3,0,0,NA,NA,38,0
"ACESAC07_HF_01","ACESAC","7","HF","ACESAC07_HF","CS1","15","08","chill1","ACE",NA,NA,"0","0","","TS",36,3,3,0,0,NA,NA,52,0
"ACESAC07_HF_02","ACESAC","7","HF","ACESAC07_HF","CL0","15","12","chill0","ACE",NA,NA,"0","0","","",1,-32,1,0,0,61,NA,54,1
"ACESAC07_HF_04","ACESAC","7","HF","ACESAC07_HF","CS0","15","08","chill0","ACE",NA,NA,"0","0","","",1,-32,1,0,0,NA,NA,NA,0
"ACESAC07_HF_05","ACESAC","7","HF","ACESAC07_HF","CL2","15","12","chill2","ACE",NA,NA,"-","-","missing","EB",36,3,3,NA,NA,NA,NA,NA,0
"ACESAC07_HF_06","ACESAC","7","HF","ACESAC07_HF","WL1","20","12","chill1","ACE",NA,NA,"0","0","","TS",36,3,3,0,0,NA,NA,31,0
"ACESAC07_HF_07","ACESAC","7","HF","ACESAC07_HF","CS2","15","08","chill2","ACE",NA,NA,"0","0","","TS",36,3,3,0,0,NA,NA,NA,0
"ACESAC07_HF_08","ACESAC","7","HF","ACESAC07_HF","WS0","20","08","chill0","ACE",NA,NA,"0","0","","",1,-32,1,0,0,56,NA,56,1
"ACESAC07_HF_09","ACESAC","7","HF","ACESAC07_HF","WL2","20","12","chill2","ACE",NA,NA,"-","-","missing","EB",36,3,3,NA,NA,NA,NA,NA,0
"ACESAC07_HF_10","ACESAC","7","HF","ACESAC07_HF","CL1","15","12","chill1","ACE",NA,NA,"0","0","","TS",36,3,3,0,0,NA,NA,37,0
"ACESAC07_HF_11","ACESAC","7","HF","ACESAC07_HF","WL0","20","12","chill0","ACE",NA,NA,"0","0","","",1,-32,1,0,0,53,NA,47,1
"ACESAC07_HF_12","ACESAC","7","HF","ACESAC07_HF","WS2","20","08","chill2","ACE",NA,NA,"0","0","","TS",36,3,3,0,0,NA,NA,50,0
"ACESAC07_SH_01","ACESAC","7","SH","ACESAC07_SH","WS0","20","08","chill0","ACE",NA,NA,"0","0","Flask contains an extra Franig","",1,-32,1,0,0,56,NA,29,1
"ACESAC07_SH_02","ACESAC","7","SH","ACESAC07_SH","CS2","15","08","chill2","ACE",NA,NA,"0","0","","TS",36,3,3,0,0,NA,NA,44,0
"ACESAC07_SH_03","ACESAC","7","SH","ACESAC07_SH","CL1","15","12","chill1","ACE",NA,NA,"0","0","","TS",36,3,3,0,0,51,NA,37,1
"ACESAC07_SH_04","ACESAC","7","SH","ACESAC07_SH","CS1","15","08","chill1","ACE",NA,NA,"0","0","","TS",36,3,3,0,0,NA,NA,52,0
