"Date","id","sp","rep","site","ind","treatcode","warm","photo","chill","gen","Term.fl","Lat.fl","Term.lf","Lat.lf","Comments","Observer","day","day.chill","dayuse","tleaf","lleaf"
2015-03-25,"PRUPEN05_HF_01","PRUPEN","5","HF","PRUPEN05_HF","CL0","cool","long","chill0","PRU",20,20,"7","7","","",48,15,48,7,7
2015-03-25,"PRUPEN05_HF_01","PRUPEN","5","HF","PRUPEN05_HF","CL0","cool","long","chill0","PRU",20,20,"7","7","","TS",48,15,48,7,7
2015-03-25,"PRUPEN06_HF_01","PRUPEN","6","HF","PRUPEN06_HF","CL0","cool","long","chill0","PRU",25,NA,"7","7","","",48,15,48,7,7
2015-03-25,"PRUPEN06_HF_01","PRUPEN","6","HF","PRUPEN06_HF","CL0","cool","long","chill0","PRU",25,NA,"7","7","","TS",48,15,48,7,7
2015-03-25,"PRUPEN06_SH_01","PRUPEN","6","SH","PRUPEN06_SH","CL0","cool","long","chill0","PRU",20,20,"6","6","","",48,15,48,6,6
2015-03-25,"PRUPEN06_SH_01","PRUPEN","6","SH","PRUPEN06_SH","CL0","cool","long","chill0","PRU",20,20,"6","6","","TS",48,15,48,6,6
2015-03-25,"PRUPEN07_HF_04","PRUPEN","7","HF","PRUPEN07_HF","CL0","cool","long","chill0","PRU",NA,NA,"7","7","","",48,15,48,7,7
2015-03-25,"PRUPEN07_HF_04","PRUPEN","7","HF","PRUPEN07_HF","CL0","cool","long","chill0","PRU",NA,NA,"7","7","","TS",48,15,48,7,7
2015-03-25,"PRUPEN08_HF_01","PRUPEN","8","HF","PRUPEN08_HF","CL0","cool","long","chill0","PRU",NA,NA,"7","7","","",48,15,48,7,7
2015-03-25,"PRUPEN08_HF_01","PRUPEN","8","HF","PRUPEN08_HF","CL0","cool","long","chill0","PRU",NA,NA,"7","7","","TS",48,15,48,7,7
2015-03-25,"PRUPEN08_SH_02","PRUPEN","8","SH","PRUPEN08_SH","CL0","cool","long","chill0","PRU",18,18,"1","7","","",48,15,48,1,7
2015-03-25,"PRUPEN08_SH_02","PRUPEN","8","SH","PRUPEN08_SH","CL0","cool","long","chill0","PRU",18,18,"1","7","","TS",48,15,48,1,7
2015-03-25,"PRUPEN09_HF_03","PRUPEN","9","HF","PRUPEN09_HF","CL0","cool","long","chill0","PRU",NA,NA,"7","7","","",48,15,48,7,7
2015-03-25,"PRUPEN09_HF_03","PRUPEN","9","HF","PRUPEN09_HF","CL0","cool","long","chill0","PRU",NA,NA,"7","7","","TS",48,15,48,7,7
2015-03-25,"PRUPEN09_SH_02","PRUPEN","9","SH","PRUPEN09_SH","CL0","cool","long","chill0","PRU",25,25,"7","7","","",48,15,48,7,7
2015-03-25,"PRUPEN09_SH_02","PRUPEN","9","SH","PRUPEN09_SH","CL0","cool","long","chill0","PRU",25,25,"7","7","","TS",48,15,48,7,7
2015-03-25,"PRUPEN12_HF_02","PRUPEN","12","HF","PRUPEN12_HF","CL0","cool","long","chill0","PRU",20,20,"6","7","","",48,15,48,6,7
2015-03-25,"PRUPEN12_HF_02","PRUPEN","12","HF","PRUPEN12_HF","CL0","cool","long","chill0","PRU",20,20,"6","7","","TS",48,15,48,6,7
2015-03-25,"PRUPEN13_HF_02","PRUPEN","13","HF","PRUPEN13_HF","CL0","cool","long","chill0","PRU",20,20,"1","7","","",48,15,48,1,7
2015-03-25,"PRUPEN13_HF_02","PRUPEN","13","HF","PRUPEN13_HF","CL0","cool","long","chill0","PRU",20,20,"1","7","","TS",48,15,48,1,7
2015-03-25,"QUEALB08_HF_03","QUEALB","8","HF","QUEALB08_HF","CL0","cool","long","chill0","QUE",NA,NA,"-","-","missing","",48,15,48,NA,NA
2015-03-25,"QUEALB08_HF_03","QUEALB","8","HF","QUEALB08_HF","CL0","cool","long","chill0","QUE",NA,NA,"-","-","missing","TS",48,15,48,NA,NA
2015-03-25,"QUEALB09_HF_01","QUEALB","9","HF","QUEALB09_HF","CL0","cool","long","chill0","QUE",NA,NA,"6","1","","",48,15,48,6,1
2015-03-25,"QUEALB09_HF_01","QUEALB","9","HF","QUEALB09_HF","CL0","cool","long","chill0","QUE",NA,NA,"6","1","","TS",48,15,48,6,1
2015-03-25,"QUEALB11_HF_01","QUEALB","11","HF","QUEALB11_HF","CL0","cool","long","chill0","QUE",NA,NA,"1","1","","",48,15,48,1,1
2015-03-25,"QUEALB11_HF_01","QUEALB","11","HF","QUEALB11_HF","CL0","cool","long","chill0","QUE",NA,NA,"1","1","","TS",48,15,48,1,1
2015-03-25,"QUEALB12_HF_03","QUEALB","12","HF","QUEALB12_HF","CL0","cool","long","chill0","QUE",NA,NA,"1","1","","",48,15,48,1,1
2015-03-25,"QUEALB12_HF_03","QUEALB","12","HF","QUEALB12_HF","CL0","cool","long","chill0","QUE",NA,NA,"1","1","","TS",48,15,48,1,1
2015-03-25,"QUEALB16_HF_01","QUEALB","16","HF","QUEALB16_HF","CL0","cool","long","chill0","QUE",NA,NA,"4","1","","",48,15,48,4,1
2015-03-25,"QUEALB16_HF_01","QUEALB","16","HF","QUEALB16_HF","CL0","cool","long","chill0","QUE",NA,NA,"4","1","","TS",48,15,48,4,1
2015-03-25,"QUERUB04_SH_04","QUERUB","4","SH","QUERUB04_SH","CL0","cool","long","chill0","QUE",NA,NA,"4","1","","",48,15,48,4,1
2015-03-25,"QUERUB04_SH_04","QUERUB","4","SH","QUERUB04_SH","CL0","cool","long","chill0","QUE",NA,NA,"4","1","","TS",48,15,48,4,1
2015-03-25,"QUERUB04_SH_12","QUERUB","12","SH","QUERUB04_SH","CS1","cool","short","chill1","QUE",NA,18,"1","1","","TS",48,15,15,1,1
2015-03-25,"QUERUB05_SH_07","QUERUB","5","SH","QUERUB05_SH","CL0","cool","long","chill0","QUE",NA,NA,"4","1","","",48,15,48,4,1
2015-03-25,"QUERUB05_SH_07","QUERUB","5","SH","QUERUB05_SH","CL0","cool","long","chill0","QUE",NA,NA,"4","1","","TS",48,15,48,4,1
2015-03-25,"QUERUB05_SH_10","QUERUB","10","SH","QUERUB05_SH","CS1","cool","short","chill1","QUE",NA,NA,"1","1","","TS",48,15,15,1,1
2015-03-25,"QUERUB06_SH_02","QUERUB","02","SH","QUERUB06_SH","CS1","cool","short","chill1","QUE",NA,NA,"1","1","","TS",48,15,15,1,1
2015-03-25,"QUERUB06_SH_05","QUERUB","6","SH","QUERUB06_SH","CL0","cool","long","chill0","QUE",NA,NA,"-","-","missing","",48,15,48,NA,NA
2015-03-25,"QUERUB06_SH_05","QUERUB","6","SH","QUERUB06_SH","CL0","cool","long","chill0","QUE",NA,NA,"-","-","missing","TS",48,15,48,NA,NA
2015-03-25,"QUERUB07_SH_03","QUERUB","03","SH","QUERUB07_SH","CS1","cool","short","chill1","QUE",NA,NA,"4","1","","TS",48,15,15,4,1
2015-03-25,"QUERUB07_SH_06","QUERUB","7","SH","QUERUB07_SH","CL0","cool","long","chill0","QUE",NA,NA,"1","1","","",48,15,48,1,1
2015-03-25,"QUERUB07_SH_06","QUERUB","7","SH","QUERUB07_SH","CL0","cool","long","chill0","QUE",NA,NA,"1","1","","TS",48,15,48,1,1
2015-03-25,"QUERUB08_SH_02","QUERUB","8","SH","QUERUB08_SH","CL0","cool","long","chill0","QUE",NA,NA,"0","0","","",48,15,48,0,0
2015-03-25,"QUERUB08_SH_02","QUERUB","8","SH","QUERUB08_SH","CL0","cool","long","chill0","QUE",NA,NA,"0","0","","TS",48,15,48,0,0
2015-03-25,"QUERUB08_SH_11","QUERUB","11","SH","QUERUB08_SH","CS1","cool","short","chill1","QUE",NA,NA,"1","1","","TS",48,15,15,1,1
2015-03-25,"QUERUB10_SH_03","QUERUB","03","SH","QUERUB10_SH","CS1","cool","short","chill1","QUE",NA,NA,"1","1","","TS",48,15,15,1,1
2015-03-25,"QUERUB10_SH_10","QUERUB","10","SH","QUERUB10_SH","CL0","cool","long","chill0","QUE",NA,NA,"1","1","","",48,15,48,1,1
2015-03-25,"QUERUB10_SH_10","QUERUB","10","SH","QUERUB10_SH","CL0","cool","long","chill0","QUE",NA,NA,"1","1","","TS",48,15,48,1,1
2015-03-25,"QUERUB15_HF_01","QUERUB","15","HF","QUERUB15_HF","CL0","cool","long","chill0","QUE",NA,NA,"4","1","","",48,15,48,4,1
2015-03-25,"QUERUB15_HF_01","QUERUB","15","HF","QUERUB15_HF","CL0","cool","long","chill0","QUE",NA,NA,"4","1","","TS",48,15,48,4,1
2015-03-25,"QUERUB15_HF_02","QUERUB","02","HF","QUERUB15_HF","CS1","cool","short","chill1","QUE",NA,NA,"1","1","","TS",48,15,15,1,1
2015-03-25,"QUERUB16_HF_03","QUERUB","03","HF","QUERUB16_HF","CS1","cool","short","chill1","QUE",NA,NA,"1","1","","TS",48,15,15,1,1
2015-03-25,"QUERUB16_HF_10","QUERUB","16","HF","QUERUB16_HF","CL0","cool","long","chill0","QUE",NA,NA,"4","1","","",48,15,48,4,1
2015-03-25,"QUERUB16_HF_10","QUERUB","16","HF","QUERUB16_HF","CL0","cool","long","chill0","QUE",NA,NA,"4","1","","TS",48,15,48,4,1
2015-03-25,"QUERUB17_HF_07","QUERUB","17","HF","QUERUB17_HF","CL0","cool","long","chill0","QUE",NA,NA,"1","4","","",48,15,48,1,4
2015-03-25,"QUERUB17_HF_07","QUERUB","17","HF","QUERUB17_HF","CL0","cool","long","chill0","QUE",NA,NA,"1","4","","TS",48,15,48,1,4
2015-03-25,"QUERUB17_HF_11","QUERUB","11","HF","QUERUB17_HF","CS1","cool","short","chill1","QUE",NA,NA,"1","1","","TS",48,15,15,1,1
2015-03-25,"QUERUB20_HF_04","QUERUB","04","HF","QUERUB20_HF","CS1","cool","short","chill1","QUE",NA,NA,"1","1","","TS",48,15,15,1,1
2015-03-25,"QUERUB20_HF_11","QUERUB","20","HF","QUERUB20_HF","CL0","cool","long","chill0","QUE",NA,NA,"5","4","good photo","",48,15,48,5,4
2015-03-25,"QUERUB20_HF_11","QUERUB","20","HF","QUERUB20_HF","CL0","cool","long","chill0","QUE",NA,NA,"5","4","","TS",48,15,48,5,4
2015-03-25,"QUERUB21_HF_01","QUERUB","21","HF","QUERUB21_HF","CL0","cool","long","chill0","QUE",NA,NA,"0","0","","",48,15,48,0,0
2015-03-25,"QUERUB21_HF_01","QUERUB","21","HF","QUERUB21_HF","CL0","cool","long","chill0","QUE",NA,NA,"0","0","","TS",48,15,48,0,0
2015-03-25,"QUERUB21_HF_10","QUERUB","10","HF","QUERUB21_HF","CS1","cool","short","chill1","QUE",NA,NA,"1","1","","TS",48,15,15,1,1
2015-03-25,"QUERUB23_HF_05","QUERUB","23","HF","QUERUB23_HF","CL0","cool","long","chill0","QUE",NA,NA,"1","1","","",48,15,48,1,1
2015-03-25,"QUERUB23_HF_05","QUERUB","23","HF","QUERUB23_HF","CL0","cool","long","chill0","QUE",NA,NA,"1","1","","TS",48,15,48,1,1
2015-03-25,"QUERUB23_HF_12","QUERUB","12","HF","QUERUB23_HF","CS1","cool","short","chill1","QUE",NA,NA,"1","1","","TS",48,15,15,1,1
2015-03-25,"QUEVEL01_HF_03","QUEVEL","1","HF","QUEVEL01_HF","CL0","cool","long","chill0","QUE",NA,NA,"9","-","","",48,15,48,9,NA
2015-03-25,"QUEVEL01_HF_03","QUEVEL","1","HF","QUEVEL01_HF","CL0","cool","long","chill0","QUE",NA,NA,"1","1","","TS",48,15,48,1,1
2015-03-25,"QUEVEL02_HF_04","QUEVEL","2","HF","QUEVEL02_HF","CL0","cool","long","chill0","QUE",NA,NA,"4","1","","",48,15,48,4,1
2015-03-25,"QUEVEL02_HF_04","QUEVEL","2","HF","QUEVEL02_HF","CL0","cool","long","chill0","QUE",NA,NA,"4","1","","TS",48,15,48,4,1
2015-03-25,"QUEVEL03_HF_03","QUEVEL","3","HF","QUEVEL03_HF","CL0","cool","long","chill0","QUE",NA,NA,"1","1","","",48,15,48,1,1
2015-03-25,"QUEVEL03_HF_03","QUEVEL","3","HF","QUEVEL03_HF","CL0","cool","long","chill0","QUE",NA,NA,"1","1","","TS",48,15,48,1,1
2015-03-25,"QUEVEL05_HF_03","QUEVEL","5","HF","QUEVEL05_HF","CL0","cool","long","chill0","QUE",NA,NA,"1","1","","",48,15,48,1,1
2015-03-25,"QUEVEL05_HF_03","QUEVEL","5","HF","QUEVEL05_HF","CL0","cool","long","chill0","QUE",NA,NA,"1","1","","TS",48,15,48,1,1
2015-03-25,"QUEVEL06_HF_04","QUEVEL","6","HF","QUEVEL06_HF","CL0","cool","long","chill0","QUE",NA,NA,"4","1","","",48,15,48,4,1
2015-03-25,"QUEVEL06_HF_04","QUEVEL","6","HF","QUEVEL06_HF","CL0","cool","long","chill0","QUE",NA,NA,"4","1","","TS",48,15,48,4,1
2015-03-25,"QUEVEL09_HF_01","QUEVEL","9","HF","QUEVEL09_HF","CL0","cool","long","chill0","QUE",NA,NA,"4","1","","",48,15,48,4,1
2015-03-25,"QUEVEL09_HF_01","QUEVEL","9","HF","QUEVEL09_HF","CL0","cool","long","chill0","QUE",NA,NA,"4","1","","TS",48,15,48,4,1
2015-03-25,"RHAFRA01_HF_01","RHAFRA","1","HF","RHAFRA01_HF","CL0","cool","long","chill0","RHA",NA,NA,"8","8","good photo *","",48,15,48,8,8
2015-03-25,"RHAFRA01_HF_01","RHAFRA","1","HF","RHAFRA01_HF","CL0","cool","long","chill0","RHA",NA,NA,"8","8","","TS",48,15,48,8,8
2015-03-25,"RHAFRA02_HF_04","RHAFRA","2","HF","RHAFRA02_HF","CL0","cool","long","chill0","RHA",NA,NA,"7","7","","",48,15,48,7,7
2015-03-25,"RHAFRA02_HF_04","RHAFRA","2","HF","RHAFRA02_HF","CL0","cool","long","chill0","RHA",NA,NA,"7","7","","TS",48,15,48,7,7
2015-03-25,"RHAFRA12_HF_01","RHAFRA","12","HF","RHAFRA12_HF","CL0","cool","long","chill0","RHA",NA,NA,"7","5","all term","",48,15,48,7,5
2015-03-25,"RHAFRA12_HF_01","RHAFRA","12","HF","RHAFRA12_HF","CL0","cool","long","chill0","RHA",NA,NA,"7","5","","TS",48,15,48,7,5
2015-03-25,"RHAFRA16_HF_02","RHAFRA","16","HF","RHAFRA16_HF","CL0","cool","long","chill0","RHA",NA,NA,"5","5","","",48,15,48,5,5
2015-03-25,"RHAFRA16_HF_02","RHAFRA","16","HF","RHAFRA16_HF","CL0","cool","long","chill0","RHA",NA,NA,"5","5","","TS",48,15,48,5,5
2015-03-25,"RHAFRA17_HF_01","RHAFRA","17","HF","RHAFRA17_HF","CL0","cool","long","chill0","RHA",NA,NA,"0","0","","",48,15,48,0,0
2015-03-25,"RHAFRA17_HF_01","RHAFRA","17","HF","RHAFRA17_HF","CL0","cool","long","chill0","RHA",NA,NA,"0","0","","TS",48,15,48,0,0
2015-03-25,"RHAFRA18_HF_03","RHAFRA","18","HF","RHAFRA18_HF","CL0","cool","long","chill0","RHA",NA,NA,"7","7","","",48,15,48,7,7
2015-03-25,"RHAFRA18_HF_03","RHAFRA","18","HF","RHAFRA18_HF","CL0","cool","long","chill0","RHA",NA,NA,"7","7","","TS",48,15,48,7,7
2015-03-25,"RHOPRI03_HF_01","RHOPRI","3","HF","RHOPRI03_HF","CL0","cool","long","chill0","RHO",18,18,"5","5","","",48,15,48,5,5
2015-03-25,"RHOPRI03_HF_01","RHOPRI","3","HF","RHOPRI03_HF","CL0","cool","long","chill0","RHO",18,18,"5","5","","TS",48,15,48,5,5
2015-03-25,"RHOPRI04_HF_03","RHOPRI","4","HF","RHOPRI04_HF","CL0","cool","long","chill0","RHO",18,NA,"5","5","","",48,15,48,5,5
2015-03-25,"RHOPRI04_HF_03","RHOPRI","4","HF","RHOPRI04_HF","CL0","cool","long","chill0","RHO",18,NA,"5","5","","TS",48,15,48,5,5
2015-03-25,"RHOPRI05_HF_03","RHOPRI","5","HF","RHOPRI05_HF","CL0","cool","long","chill0","RHO",16,16,"5","5","good photo *","",48,15,48,5,5
2015-03-25,"RHOPRI05_HF_03","RHOPRI","5","HF","RHOPRI05_HF","CL0","cool","long","chill0","RHO",16,16,"5","5","","TS",48,15,48,5,5
2015-03-25,"RHOPRI06_HF_04","RHOPRI","6","HF","RHOPRI06_HF","CL0","cool","long","chill0","RHO",NA,NA,"7","7","","",48,15,48,7,7
2015-03-25,"RHOPRI06_HF_04","RHOPRI","6","HF","RHOPRI06_HF","CL0","cool","long","chill0","RHO",NA,NA,"7","7","","TS",48,15,48,7,7
2015-03-25,"RHOPRI07_HF_03","RHOPRI","7","HF","RHOPRI07_HF","CL0","cool","long","chill0","RHO",NA,NA,"8","8","","",48,15,48,8,8
2015-03-25,"RHOPRI07_HF_03","RHOPRI","7","HF","RHOPRI07_HF","CL0","cool","long","chill0","RHO",NA,NA,"8","8","","TS",48,15,48,8,8
2015-03-25,"RHOPRI08_HF_02","RHOPRI","8","HF","RHOPRI08_HF","CL0","cool","long","chill0","RHO",NA,NA,"0","0","","",48,15,48,0,0
2015-03-25,"RHOPRI08_HF_02","RHOPRI","8","HF","RHOPRI08_HF","CL0","cool","long","chill0","RHO",NA,NA,"0","0","","TS",48,15,48,0,0
2015-03-25,"SPIALB01_HF_01","SPIALB","1","HF","SPIALB01_HF","CL0","cool","long","chill0","SPI",NA,NA,"-","7","","",48,15,48,NA,7
2015-03-25,"SPIALB01_HF_01","SPIALB","1","HF","SPIALB01_HF","CL0","cool","long","chill0","SPI",NA,NA,"-","7","","TS",48,15,48,NA,7
2015-03-25,"SPIALB03_HF_02","SPIALB","3","HF","SPIALB03_HF","CL0","cool","long","chill0","SPI",NA,NA,"-","10","","",48,15,48,NA,10
2015-03-25,"SPIALB03_HF_02","SPIALB","3","HF","SPIALB03_HF","CL0","cool","long","chill0","SPI",NA,NA,"-","10","","TS",48,15,48,NA,10
2015-03-25,"SPIALB03_SH_04","SPIALB","3","SH","SPIALB03_SH","CL0","cool","long","chill0","SPI",NA,NA,"-","7","","",48,15,48,NA,7
2015-03-25,"SPIALB03_SH_04","SPIALB","3","SH","SPIALB03_SH","CL0","cool","long","chill0","SPI",NA,NA,"-","7","","TS",48,15,48,NA,7
2015-03-25,"SPIALB04_HF_03","SPIALB","4","HF","SPIALB04_HF","CL0","cool","long","chill0","SPI",NA,NA,"-","7","","",48,15,48,NA,7
2015-03-25,"SPIALB04_HF_03","SPIALB","4","HF","SPIALB04_HF","CL0","cool","long","chill0","SPI",NA,NA,"-","7","","TS",48,15,48,NA,7
2015-03-25,"SPIALB05_HF_04","SPIALB","5","HF","SPIALB05_HF","CL0","cool","long","chill0","SPI",NA,NA,"-","-","missing","",48,15,48,NA,NA
2015-03-25,"SPIALB05_HF_04","SPIALB","5","HF","SPIALB05_HF","CL0","cool","long","chill0","SPI",NA,NA,"-","-","missing","TS",48,15,48,NA,NA
2015-03-25,"SPIALB06_HF_03","SPIALB","6","HF","SPIALB06_HF","CL0","cool","long","chill0","SPI",NA,NA,"-","7","","",48,15,48,NA,7
2015-03-25,"SPIALB06_HF_03","SPIALB","6","HF","SPIALB06_HF","CL0","cool","long","chill0","SPI",NA,NA,"-","7","","TS",48,15,48,NA,7
2015-03-25,"SPIALB06_SH_04","SPIALB","6","SH","SPIALB06_SH","CL0","cool","long","chill0","SPI",NA,NA,"-","7","","",48,15,48,NA,7
2015-03-25,"SPIALB06_SH_04","SPIALB","6","SH","SPIALB06_SH","CL0","cool","long","chill0","SPI",NA,NA,"-","7","","TS",48,15,48,NA,7
2015-03-25,"SPIALB07_SH_03","SPIALB","7","SH","SPIALB07_SH","CL0","cool","long","chill0","SPI",NA,NA,"-","10","","",48,15,48,NA,10
2015-03-25,"SPIALB07_SH_03","SPIALB","7","SH","SPIALB07_SH","CL0","cool","long","chill0","SPI",NA,NA,"-","10","","TS",48,15,48,NA,10
2015-03-25,"SPIALB08_HF_01","SPIALB","8","HF","SPIALB08_HF","CL0","cool","long","chill0","SPI",NA,NA,"-","-","missing","",48,15,48,NA,NA
2015-03-25,"SPIALB08_HF_01","SPIALB","8","HF","SPIALB08_HF","CL0","cool","long","chill0","SPI",NA,NA,"-","-","missing","TS",48,15,48,NA,NA
2015-03-25,"SPIALB99_SH_02","SPIALB","99","SH","SPIALB99_SH","CL0","cool","long","chill0","SPI",NA,NA,"-","10","","",48,15,48,NA,10
2015-03-25,"SPIALB99_SH_02","SPIALB","99","SH","SPIALB99_SH","CL0","cool","long","chill0","SPI",NA,NA,"-","10","","TS",48,15,48,NA,10
2015-03-25,"SPIALB99_SH_04","SPIALB","99","SH","SPIALB99_SH","CL0","cool","long","chill0","SPI",NA,NA,"-","7","","",48,15,48,NA,7
2015-03-25,"SPIALB99_SH_04","SPIALB","99","SH","SPIALB99_SH","CL0","cool","long","chill0","SPI",NA,NA,"-","7","","TS",48,15,48,NA,7
2015-03-25,"VACMYR01_HF_01","VACMYR","1","HF","VACMYR01_HF","CL0","cool","long","chill0","VAC",20,NA,"7","7","good photo *","",48,15,48,7,7
2015-03-25,"VACMYR01_HF_01","VACMYR","1","HF","VACMYR01_HF","CL0","cool","long","chill0","VAC",20,NA,"7","7","","TS",48,15,48,7,7
2015-03-25,"VACMYR02_SH_01","VACMYR","2","SH","VACMYR02_SH","CL0","cool","long","chill0","VAC",NA,NA,"8","7","","",48,15,48,8,7
2015-03-25,"VACMYR02_SH_01","VACMYR","2","SH","VACMYR02_SH","CL0","cool","long","chill0","VAC",NA,NA,"8","7","","TS",48,15,48,8,7
2015-03-25,"VACMYR03_HF_02","VACMYR","3","HF","VACMYR03_HF","CL0","cool","long","chill0","VAC",NA,NA,"8","7","","",48,15,48,8,7
2015-03-25,"VACMYR03_HF_02","VACMYR","3","HF","VACMYR03_HF","CL0","cool","long","chill0","VAC",NA,NA,"8","7","","TS",48,15,48,8,7
2015-03-25,"VACMYR03_SH_02","VACMYR","3","SH","VACMYR03_SH","CL0","cool","long","chill0","VAC",NA,NA,"0","0","","",48,15,48,0,0
2015-03-25,"VACMYR03_SH_02","VACMYR","3","SH","VACMYR03_SH","CL0","cool","long","chill0","VAC",NA,NA,"0","0","","TS",48,15,48,0,0
2015-03-25,"VACMYR04_HF_02","VACMYR","4","HF","VACMYR04_HF","CL0","cool","long","chill0","VAC",20,NA,"7","7","","",48,15,48,7,7
2015-03-25,"VACMYR04_HF_02","VACMYR","4","HF","VACMYR04_HF","CL0","cool","long","chill0","VAC",20,NA,"7","7","","TS",48,15,48,7,7
2015-03-25,"VACMYR04_SH_02","VACMYR","4","SH","VACMYR04_SH","CL0","cool","long","chill0","VAC",NA,NA,"8","8","good photo *","",48,15,48,8,8
2015-03-25,"VACMYR04_SH_02","VACMYR","4","SH","VACMYR04_SH","CL0","cool","long","chill0","VAC",NA,NA,"8","8","","TS",48,15,48,8,8
2015-03-25,"VACMYR05_HF_03","VACMYR","5","HF","VACMYR05_HF","CL0","cool","long","chill0","VAC",NA,NA,"8","7","","",48,15,48,8,7
2015-03-25,"VACMYR05_HF_03","VACMYR","5","HF","VACMYR05_HF","CL0","cool","long","chill0","VAC",NA,NA,"8","7","","TS",48,15,48,8,7
2015-03-25,"VACMYR05_SH_03","VACMYR","5","SH","VACMYR05_SH","CL0","cool","long","chill0","VAC",NA,NA,"7","7","","",48,15,48,7,7
2015-03-25,"VACMYR05_SH_03","VACMYR","5","SH","VACMYR05_SH","CL0","cool","long","chill0","VAC",NA,NA,"7","7","","TS",48,15,48,7,7
2015-03-25,"VACMYR07_HF_01","VACMYR","7","HF","VACMYR07_HF","CL0","cool","long","chill0","VAC",NA,NA,"7","7","","",48,15,48,7,7
2015-03-25,"VACMYR07_HF_01","VACMYR","7","HF","VACMYR07_HF","CL0","cool","long","chill0","VAC",NA,NA,"7","7","","TS",48,15,48,7,7
2015-03-25,"VACMYR07_SH_02","VACMYR","7","SH","VACMYR07_SH","CL0","cool","long","chill0","VAC",NA,NA,"7","7","","",48,15,48,7,7
2015-03-25,"VACMYR07_SH_02","VACMYR","7","SH","VACMYR07_SH","CL0","cool","long","chill0","VAC",NA,NA,"7","7","","TS",48,15,48,7,7
2015-03-25,"VACMYR08_SH_04","VACMYR","8","SH","VACMYR08_SH","CL0","cool","long","chill0","VAC",NA,NA,"7","7","","",48,15,48,7,7
2015-03-25,"VACMYR08_SH_04","VACMYR","8","SH","VACMYR08_SH","CL0","cool","long","chill0","VAC",NA,NA,"7","7","","TS",48,15,48,7,7
2015-03-25,"VACMYR10_HF_03","VACMYR","10","HF","VACMYR10_HF","CL0","cool","long","chill0","VAC",NA,NA,"8","7","","",48,15,48,8,7
2015-03-25,"VACMYR10_HF_03","VACMYR","10","HF","VACMYR10_HF","CL0","cool","long","chill0","VAC",NA,NA,"8","7","","TS",48,15,48,8,7
2015-03-25,"VIBCAS01_SH_03","VIBCAS","03","SH","VIBCAS01_SH","CS1","cool","short","chill1","VIB",0,NA,"6","-","","TS",48,15,15,6,NA
2015-03-25,"VIBCAS01_SH_04","VIBCAS","1","SH","VIBCAS01_SH","CL0","cool","long","chill0","VIB",16,NA,"9","9","","",48,15,48,9,9
2015-03-25,"VIBCAS01_SH_04","VIBCAS","1","SH","VIBCAS01_SH","CL0","cool","long","chill0","VIB",16,NA,"9","9","","TS",48,15,48,9,9
2015-03-25,"VIBCAS02_HF_01","VIBCAS","2","HF","VIBCAS02_HF","CL0","cool","long","chill0","VIB",20,20,"0","0","","",48,15,48,0,0
2015-03-25,"VIBCAS02_HF_01","VIBCAS","2","HF","VIBCAS02_HF","CL0","cool","long","chill0","VIB",20,20,"0","0","","TS",48,15,48,0,0
2015-03-25,"VIBCAS02_HF_07","VIBCAS","07","HF","VIBCAS02_HF","CS1","cool","short","chill1","VIB",NA,NA,"6","7","","TS",48,15,15,6,7
2015-03-25,"VIBCAS03_HF_08","VIBCAS","3","HF","VIBCAS03_HF","CL0","cool","long","chill0","VIB",NA,NA,"9","9","","",48,15,48,9,9
2015-03-25,"VIBCAS03_HF_08","VIBCAS","3","HF","VIBCAS03_HF","CL0","cool","long","chill0","VIB",NA,NA,"9","9","","TS",48,15,48,9,9
2015-03-25,"VIBCAS03_HF_11","VIBCAS","11","HF","VIBCAS03_HF","CS1","cool","short","chill1","VIB",NA,NA,"-","-","missing","TS",48,15,15,NA,NA
2015-03-25,"VIBCAS04_HF_05","VIBCAS","4","HF","VIBCAS04_HF","CL0","cool","long","chill0","VIB",NA,NA,"9","9","good photo *","",48,15,48,9,9
2015-03-25,"VIBCAS04_HF_05","VIBCAS","4","HF","VIBCAS04_HF","CL0","cool","long","chill0","VIB",NA,NA,"9","9","","TS",48,15,48,9,9
2015-03-25,"VIBCAS04_HF_09","VIBCAS","09","HF","VIBCAS04_HF","CS1","cool","short","chill1","VIB",NA,NA,"8","8","","TS",48,15,15,8,8
2015-03-25,"VIBCAS04_SH_07","VIBCAS","4","SH","VIBCAS04_SH","CL0","cool","long","chill0","VIB",NA,NA,"9","9","","",48,15,48,9,9
2015-03-25,"VIBCAS04_SH_07","VIBCAS","4","SH","VIBCAS04_SH","CL0","cool","long","chill0","VIB",NA,NA,"9","9","","TS",48,15,48,9,9
2015-03-25,"VIBCAS04_SH_09","VIBCAS","09","SH","VIBCAS04_SH","CS1","cool","short","chill1","VIB",NA,NA,"6","6","","TS",48,15,15,6,6
2015-03-25,"VIBCAS05_SH_04","VIBCAS","04","SH","VIBCAS05_SH","CS1","cool","short","chill1","VIB",NA,NA,"1","1","","TS",48,15,15,1,1
2015-03-25,"VIBCAS05_SH_12","VIBCAS","5","SH","VIBCAS05_SH","CL0","cool","long","chill0","VIB",NA,NA,"27","27","maybe dead","",48,15,48,27,27
2015-03-25,"VIBCAS05_SH_12","VIBCAS","5","SH","VIBCAS05_SH","CL0","cool","long","chill0","VIB",NA,NA,"27","27","maybe dead","TS",48,15,48,27,27
