# Sample generated by Stan
# stan_version_major=2
# stan_version_minor=9
# stan_version_patch=0
# init=random
# enable_random_init=1
# seed=618887279
# chain_id=1
# iter=2012
# warmup=1006
# save_warmup=1
# thin=1
# refresh=201
# stepsize=1
# stepsize_jitter=0
# adapt_engaged=1
# adapt_gamma=0.05
# adapt_delta=0.8
# adapt_kappa=0.75
# adapt_t0=10
# max_treedepth=10
# sampler_t=NUTS(diag_e)
# sample_file=./norm_1.csv
# append_samples=0
#
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,n_divergent__,mu
-11.8665,1,0.992597,2,3,0,0.516985
-11.8665,0.858345,1.57954,1,1,0,0.516985
-12.5307,0.548042,1.82327,1,1,0,0.0516934
-12.7674,0.930478,1.05718,1,1,0,0.0149947
-13.7894,0.565531,1.43095,1,1,0,-0.111455
-11.8747,1,0.868692,3,7,0,0.519506
-12.3018,0.805333,1.36427,1,1,0,0.619351
-12.3832,0.957522,1.39915,1,1,0,0.634353
-11.6066,1,1.98965,1,1,0,0.349225
-11.6077,0.997191,3.08594,1,1,0,0.343428
-11.6077,7.37238e-19,4.73444,1,1,0,0.343428
-11.6076,0.992478,0.877803,2,3,0,0.344004
-11.8058,0.937882,1.33622,2,3,0,0.21442
-12.6382,0.477261,1.80624,1,1,0,0.0345051
-13.3827,0.838072,0.933367,1,1,0,-0.0657018
-12.2812,1,1.02476,1,1,0,0.0959365
-11.8055,1,1.56866,1,1,0,0.214551
-11.8055,0.106723,2.39053,1,1,0,0.214551
-11.6604,0.947469,0.587557,2,3,0,0.429276
-11.6062,0.997944,0.805415,2,3,0,0.356795
-11.6847,0.878656,1.21844,2,3,0,0.267113
-11.6847,0.713984,1.44474,2,3,0,0.267113
-11.6847,0.732052,1.23077,1,1,0,0.267113
-11.6064,0.961391,1.08848,2,3,0,0.35077
-11.6064,0.169086,1.51693,1,1,0,0.35077
-11.7642,0.977404,0.442934,3,7,0,0.230003
-11.7179,1,0.637593,1,1,0,0.250024
-11.6211,1,0.9558,2,3,0,0.394322
-11.7532,0.929326,1.42734,1,1,0,0.476901
-11.6185,1,1.85249,1,1,0,0.320598
-11.6302,0.976213,2.74762,1,1,0,0.30668
-11.6302,9.65789e-18,3.87983,1,1,0,0.30668
-11.6302,0.825245,0.849755,2,3,0,0.30668
-11.6102,1,0.902928,3,7,0,0.375746
-12.4065,0.679833,1.3339,1,1,0,0.638504
-13.1398,0.793754,1.07542,1,1,0,0.747186
-13.1475,0.997569,1.07515,1,1,0,0.748171
-13.1475,0.0033212,1.57174,1,1,0,0.748171
-12.2327,0.990888,0.361594,4,15,0,0.605903
-12.1166,1,0.522798,1,1,0,0.581534
-11.6123,0.993493,0.76623,3,7,0,0.330914
-12.0284,0.737819,1.1061,2,3,0,0.150251
-12.0284,0.698146,0.998106,1,1,0,0.150251
-12.152,0.807507,0.838646,3,7,0,0.589239
-12.036,1,0.860161,2,3,0,0.562941
-12.4365,0.937052,1.24808,2,3,0,0.643752
-12.4365,0.600161,1.61244,2,3,0,0.643752
-11.6435,0.930459,1.13778,2,3,0,0.29464
-12.845,0.502416,1.45025,1,1,0,0.00379842
-11.7001,0.987221,0.862984,2,3,0,0.25881
-11.9668,0.886288,1.21504,2,3,0,0.545534
-11.6271,1,1.42826,1,1,0,0.40142
-11.6245,0.947832,2.04704,2,3,0,0.312935
-13.7493,0.016111,2.67078,1,1,0,-0.10714
-13.8594,0.985967,0.68646,1,1,0,-0.118881
-12.4228,1,0.958843,1,1,0,0.0699897
-11.607,1,1.36873,1,1,0,0.346553
-11.607,0.000225377,1.94865,1,1,0,0.346553
-11.7297,0.980443,0.497755,2,3,0,0.24457
-11.6325,0.972107,0.686063,2,3,0,0.406936
-12.7096,0.742802,0.930082,2,3,0,0.0235811
-12.2055,1,0.852485,1,1,0,0.110938
-11.8673,1,1.20787,1,1,0,0.194123
-11.8673,0.000287987,1.70715,1,1,0,0.194123
-11.6488,0.999913,0.449073,3,7,0,0.290396
-11.6739,0.99421,0.635224,3,5,0,0.437929
-11.6739,0.712829,0.887864,2,3,0,0.437929
-11.7232,0.991949,0.775618,1,1,0,0.463826
-12.3601,0.769973,1.07676,2,3,0,0.0811685
-12.344,1,1.03389,1,1,0,0.0841187
-12.2441,1,1.44973,2,3,0,0.608174
-11.7098,1,2.02818,1,1,0,0.25393
-11.7098,0.000297759,2.83103,1,1,0,0.25393
-12.96,0.877146,0.773818,2,3,0,-0.0121729
-12.0856,0.920705,0.885644,2,3,0,0.136778
-11.6098,0.780439,1.08666,2,3,0,0.336612
-12.1051,0.880328,1.06191,2,3,0,0.132378
-11.8243,1,1.21865,2,3,0,0.503312
-12.3632,0.656671,1.69267,1,1,0,0.630743
-12.3632,0.700962,1.35564,1,1,0,0.630743
-11.7125,1,1.16667,1,1,0,0.458748
-12.0942,0.762349,1.61555,1,1,0,0.576526
-13.0308,0.549191,1.53273,1,1,0,0.733018
-11.8487,1,1.03919,1,1,0,0.511359
-11.8357,1,1.43509,1,1,0,0.507143
-11.8357,0.962028,1.97785,1,1,0,0.507143
-11.8357,7.55899e-06,2.56373,1,1,0,0.507143
-11.9814,0.974559,0.740873,2,3,0,0.54934
-12.4423,0.886314,0.980542,1,1,0,0.644754
-11.6826,0.676777,1.13001,2,3,0,0.443072
-11.6764,1,0.941385,2,3,0,0.439408
-11.6764,0.280205,1.29146,1,1,0,0.439408
-11.611,0.987374,0.585601,2,3,0,0.333886
-11.6064,0.998686,0.787588,2,3,0,0.351305
-11.692,0.932461,1.07581,2,3,0,0.448293
-13.9656,0.336494,1.32619,1,1,0,0.841295
-14.1151,0.982372,0.660877,1,1,0,0.856444
-14.6321,0.965655,0.878736,2,3,0,0.905624
-13.9803,1,1.13744,1,1,0,0.842799
-13.7528,1,1.5481,2,3,0,0.818869
-13.7528,2.95594e-07,2.10334,1,1,0,0.818869
-13.1183,1,0.638838,3,7,0,0.744438
-12.3092,1,0.868589,1,1,0,0.620745
-13.0396,0.758402,1.17894,1,1,0,0.73419
-11.786,1,1.11613,1,1,0,0.489712
-12.1183,0.813209,1.5113,1,1,0,0.581917
-11.9681,1,1.5507,1,1,0,0.545868
-11.9681,0.476172,2.09435,1,1,0,0.545868
-11.6824,0.990696,1.30885,2,3,0,0.442972
-11.6824,0.597337,1.74173,1,1,0,0.442972
-11.9585,0.389006,1.30301,2,3,0,0.168027
-12.1272,0.976407,0.720795,1,1,0,0.127476
-12.1297,0.999915,0.938781,3,7,0,0.584423
-11.7136,1,1.26327,1,1,0,0.459297
-11.7136,0.011321,1.69748,1,1,0,0.459297
-11.6074,0.999308,0.5478,3,5,0,0.34465
-11.8871,0.972991,0.735793,2,3,0,0.188108
-12.3729,0.887384,0.950245,1,1,0,0.0788494
-12.3534,1,1.08435,1,1,0,0.0824002
-12.7988,0.665556,1.45202,2,3,0,0.010429
-13.7018,0.699132,1.2063,1,1,0,-0.101983
-12.5493,1,1.05205,1,1,0,0.0486489
-12.2371,1,1.40571,1,1,0,0.104566
-11.655,1,1.87553,1,1,0,0.425485
-11.7309,0.447589,2.49876,2,3,0,0.244017
-11.6609,1,1.52956,1,1,0,0.281739
-11.6609,0.0403167,2.03593,1,1,0,0.281739
-11.8293,0.929799,0.707142,2,3,0,0.504995
-11.6071,0.88687,0.853826,2,3,0,0.346006
-12.4576,0.803436,0.970248,2,3,0,0.647386
-11.6436,0.968925,0.981335,2,3,0,0.294544
-11.7681,0.948554,1.24813,1,1,0,0.228483
-11.7118,0.990567,1.54162,2,3,0,0.458415
-11.8191,0.888096,2.01559,1,1,0,0.209819
-11.6153,1,2.28599,1,1,0,0.385764
-11.6153,8.40763e-09,3.02106,1,1,0,0.385764
-11.6062,0.999924,1.01449,2,3,0,0.354163
-12.0159,0.878523,1.34134,2,3,0,0.558042
-11.713,1,1.50117,1,1,0,0.458995
-12.568,0.401079,1.9806,1,1,0,0.0456182
-11.7392,1,1.15844,1,1,0,0.240366
-11.7374,0.927611,1.52735,2,3,0,0.24118
-11.7374,0.000314502,1.82394,1,1,0,0.24118
-11.745,0.987866,0.624193,3,5,0,0.473439
-12.7738,0.898857,0.809237,3,7,0,0.0140552
-11.6286,0.992373,0.930014,2,3,0,0.308371
-11.7631,0.933058,1.21049,2,3,0,0.230435
-12.1569,0.797165,1.45388,1,1,0,0.121072
-12.1569,0.301869,1.45592,1,1,0,0.121072
-11.6595,0.925177,0.75487,2,3,0,0.428643
-11.615,0.993687,0.897042,2,3,0,0.32607
-11.6469,0.975116,1.16624,2,3,0,0.291936
-11.6469,0.442262,1.47779,1,1,0,0.291936
-11.7794,0.669291,0.927083,2,3,0,0.487259
-12.0467,0.969744,0.785429,3,7,0,0.145851
-12.1607,0.970166,0.987554,1,1,0,0.120256
-12.3784,0.912705,1.24115,1,1,0,0.0778603
-11.9862,0.897872,1.44565,2,3,0,0.550568
-11.6072,1,1.65052,1,1,0,0.345537
-11.6072,3.81575e-05,2.15088,1,1,0,0.345537
-11.8094,0.979604,0.764689,2,3,0,0.498176
-11.8513,0.916486,0.970997,2,3,0,0.19916
-12.1105,0.971011,1.13523,2,3,0,0.13117
-12.1105,0.0591189,1.423,1,1,0,0.13117
-11.7577,1,0.551041,2,3,0,0.232616
-11.7455,0.955557,0.717312,3,7,0,0.2377
-11.6076,0.866737,0.881081,2,3,0,0.367315
-11.659,0.98841,0.965182,2,3,0,0.428306
-11.9392,0.93732,1.23451,2,3,0,0.538107
-11.6255,1,1.478,1,1,0,0.3996
-11.9595,0.716343,1.91488,1,1,0,0.167757
-11.62,1,1.72918,1,1,0,0.392748
-11.9501,0.637592,2.23725,1,1,0,0.541066
-11.8763,1,1.82905,1,1,0,0.519969
-11.8763,0.148445,2.36373,1,1,0,0.519969
-11.9771,0.970482,1.04469,1,1,0,0.548203
-11.6265,1,1.30103,1,1,0,0.400719
-11.8457,0.844944,1.6799,1,1,0,0.200962
-11.6065,1,1.78473,1,1,0,0.360843
-11.6065,0.00545686,2.30069,1,1,0,0.360843
-11.6064,1,0.857634,1,1,0,0.360396
-12.0607,0.751284,1.10604,2,3,0,0.568808
-11.8463,1,1.04636,2,3,0,0.51059
-12.0665,0.896796,1.34757,1,1,0,0.570175
-11.9318,0.96734,1.526,2,3,0,0.175268
-11.9318,0.205674,1.88439,1,1,0,0.175268
-11.6156,0.996813,0.909522,2,3,0,0.324972
-12.4962,0.78615,1.16478,2,3,0,0.653923
-12.4962,0.320275,1.15067,1,1,0,0.653923
-12.6756,0.993345,0.642326,2,3,0,0.682615
-12.7176,0.992375,0.818487,1,1,0,0.688965
-11.6877,1,1.04078,2,3,0,0.445901
-11.6488,0.631599,1.33459,2,3,0,0.290394
-11.7212,0.976747,1.09229,1,1,0,0.248447
-11.7374,0.576606,1.36027,2,3,0,0.47019
-12.3592,0.822328,1.04225,2,3,0,0.0813317
-12.3102,0.587148,1.07602,2,3,0,0.0904132
-12.4032,0.997491,0.836169,3,7,0,0.637924
-14.2686,0.84253,1.06645,2,3,0,0.871534
-11.6423,0.957434,1.12781,2,3,0,0.295623
-11.6686,0.563589,1.36889,2,3,0,0.434648
-11.7441,0.978176,1.03553,1,1,0,0.473096
-11.9662,0.902225,1.28775,2,3,0,0.545359
-11.8274,1,1.46137,1,1,0,0.504353
-11.6093,1,1.8626,1,1,0,0.337961
-11.6093,4.84686e-12,2.37193,1,1,0,0.337961
-11.7467,0.970798,0.919888,2,3,0,0.237175
-12.2881,0.827832,1.13198,1,1,0,0.0946192
-12.2881,0.566991,1.17521,1,1,0,0.0946192
-11.9932,0.883688,0.896298,2,3,0,0.552351
-11.9718,1,0.994173,1,1,0,0.546842
-12.131,0.977681,1.26417,2,3,0,0.584713
-12.0948,1,1.56454,2,3,0,0.576655
-12.0948,0.347668,1.9862,1,1,0,0.576655
-12.0332,1,1.17317,1,1,0,0.562262
-11.607,1,1.48885,1,1,0,0.346876
-11.607,0.641393,1.88792,1,1,0,0.346876
-11.6123,0.996425,1.57477,1,1,0,0.331032
-11.6123,0.769018,1.98678,1,1,0,0.331032
-12.0969,0.613747,1.92309,1,1,0,0.577138
-11.7347,0.895911,1.55484,2,3,0,0.469002
-11.7347,3.96583e-06,1.74408,1,1,0,0.469002
-11.8213,0.988697,0.69425,1,1,0,0.502296
-11.9979,0.877037,0.86758,2,3,0,0.157819
-11.9204,1,0.952597,1,1,0,0.178475
-11.6077,0.997621,1.20447,2,3,0,0.367696
-11.8945,0.835319,1.51759,1,1,0,0.185928
-12.2692,0.861096,1.58626,2,3,0,0.613098
-12.2692,0.0272541,1.70743,1,1,0,0.613098
-12.3808,0.984856,0.708605,1,1,0,0.633916
-12.3957,0.999551,0.879323,3,7,0,0.0747658
-11.7392,0.949931,1.1088,2,3,0,0.470963
-11.7103,1,1.32046,1,1,0,0.457654
-11.7014,1,1.66356,1,1,0,0.453239
-11.8486,0.838747,2.09423,1,1,0,0.51134
-11.8486,0.0216075,2.19501,1,1,0,0.51134
-11.6379,0.976864,0.91374,2,3,0,0.299394
-11.7031,0.901185,1.12048,2,3,0,0.257256
-11.831,0.946114,1.26091,1,1,0,0.205772
-11.831,0.632186,1.4919,2,3,0,0.205772
-11.6226,1,1.24021,1,1,0,0.315258
-11.6226,0.290402,1.55798,1,1,0,0.315258
-11.6226,0.534694,0.883909,2,3,0,0.315258
-12.3419,0.941076,0.660045,3,5,0,0.0845133
-12.1976,0.860865,0.776324,3,7,0,0.112559
-12.1588,0.948015,0.834613,2,3,0,0.120663
-11.6339,1,0.988381,2,3,0,0.303057
-11.6339,0.780697,1.23939,1,1,0,0.303057
-11.6386,0.985672,1.2178,2,3,0,0.298799
-11.6386,0.0967842,1.5015,1,1,0,0.298799
-11.6473,0.998861,0.69254,1,1,0,0.291587
-11.6592,0.997575,0.866574,1,1,0,0.282918
-12.2101,0.8523,1.08206,2,3,0,0.601349
-12.2101,0.976672,1.15074,1,1,0,0.601349
-12.3942,0.939143,1.4027,2,3,0,0.0750319
-11.6611,1,1.63988,1,1,0,0.281581
-11.6611,0.0466774,2.04837,1,1,0,0.281581
-11.6202,0.996689,0.90124,2,3,0,0.318266
-11.783,0.954268,1.12191,2,3,0,0.488622
-11.9682,0.91435,1.3326,1,1,0,0.54588
-11.8605,1,1.51475,2,3,0,0.196236
-11.8226,1,1.88912,1,1,0,0.208619
-11.8226,0.197773,2.35447,1,1,0,0.208619
-12.4621,0.708154,1.22892,2,3,0,0.063191
-11.6161,0.78257,1.11669,2,3,0,0.324155
-11.6462,0.951664,1.10002,2,3,0,0.292467
-12.805,0.586294,1.30062,1,1,0,0.00952787
-11.9027,0.901793,1.03671,2,3,0,0.52782
-11.9027,0.616524,1.16123,1,1,0,0.52782
-11.9027,0.477399,0.956945,2,3,0,0.52782
-11.6768,0.931405,0.679597,2,3,0,0.271694
-12.5305,0.911259,0.785849,2,3,0,0.0517272
-13.0169,0.900607,0.888956,1,1,0,-0.0198185
-11.7131,0.934827,0.993855,2,3,0,0.459031
-11.6933,1,1.15208,1,1,0,0.448993
-11.7053,0.993358,1.43093,1,1,0,0.455187
-12.8153,0.390464,1.76366,1,1,0,0.00804894
-13.5221,0.92566,1.14485,2,3,0,0.793277
-12.5849,1,1.31288,1,1,0,0.668432
-11.6062,1,1.62833,1,1,0,0.356818
-11.6062,0.00160595,2.01835,1,1,0,0.356818
-11.641,0.991799,0.870665,2,3,0,0.296718
-11.7443,0.986758,1.07019,2,3,0,0.473158
-11.6118,0.417082,1.30772,2,3,0,0.331986
-11.6639,0.961116,0.877003,2,3,0,0.431635
-12.4619,0.793329,1.04286,2,3,0,0.0632226
-11.6482,1,1.0394,2,3,0,0.290889
-11.7133,0.971076,1.28644,1,1,0,0.25221
-11.7133,0.209851,1.54383,1,1,0,0.25221
-11.6781,0.969325,0.835825,2,3,0,0.44047
-11.6781,0.853153,1.0013,2,3,0,0.44047
-12.1935,0.887224,1.06223,2,3,0,0.597953
-12.9412,0.757648,1.16735,1,1,0,0.720962
-11.6536,0.913903,1.12094,2,3,0,0.286828
-11.6195,0.664384,1.26604,2,3,0,0.319259
-11.6195,0.594561,1.10367,2,3,0,0.319259
-11.6614,0.96616,0.895365,2,3,0,0.429951
-11.6614,0.509495,1.06718,2,3,0,0.429951
-11.6235,0.988587,0.79344,2,3,0,0.314067
-11.6321,0.997815,0.96751,1,1,0,0.304795
-11.6321,0.527438,1.1904,2,3,0,0.304795
-11.6936,0.946936,0.902455,2,3,0,0.449121
-11.6936,0.610841,1.05334,2,3,0,0.449121
-11.6936,0.78551,0.870629,2,3,0,0.449121
-11.6123,0.999007,0.861013,2,3,0,0.380286
-12.3895,0.776143,1.05936,2,3,0,0.635477
-11.8012,1,1.03743,1,1,0,0.495271
-11.6068,0.999291,1.2767,2,3,0,0.348061
-11.6068,0.817837,1.56917,1,1,0,0.348061
-17.0762,0.0217942,1.60259,1,1,0,1.09508
-15.3621,1,0.728783,1,1,0,0.968379
-13.051,1,0.896297,1,1,0,0.735692
-12.3968,1,1.10172,1,1,0,0.636785
-12.6752,0.9146,1.35351,2,3,0,0.682553
-11.9411,0.835854,1.52447,2,3,0,0.53863
-11.8209,0.811586,1.5853,2,3,0,0.502166
-12.3965,0.666569,1.60853,1,1,0,0.63672
-12.442,0.991882,1.41023,2,3,0,0.0666531
-13.3783,0.472043,1.71562,1,1,0,-0.065184
-11.8124,1,1.2374,1,1,0,0.21212
-11.6839,0.993619,1.51717,2,3,0,0.443794
-11.6839,0.38719,1.84737,1,1,0,0.443794
-11.7398,0.99246,1.22532,2,3,0,0.471247
-11.607,1,1.48993,1,1,0,0.364855
-11.607,0.312128,1.82448,1,1,0,0.364855
-15.1839,0.400715,1.12459,2,3,0,0.953664
-15.3406,0.996539,0.758028,3,7,0,-0.255266
-13.0929,1,0.925112,1,1,0,-0.0298098
-11.921,1,1.13235,1,1,0,0.178303
-11.9354,0.997492,1.38532,2,3,0,0.537076
-12.1603,0.839532,1.68976,1,1,0,0.591016
-12.4006,0.816123,1.7619,1,1,0,0.637463
-13.9476,0.257313,1.7949,1,1,0,-0.128079
-13.7727,1,1.05304,1,1,0,-0.109664
-15.8259,0.396123,1.2868,1,1,0,-0.293753
-16.0133,0.962363,0.867023,1,1,0,-0.308015
-13.2513,1,1.02071,2,3,0,0.761177
-13.0118,1,1.24642,2,3,0,-0.0191407
-12.4157,1,1.5213,2,3,0,0.64012
-12.4157,0.223018,1.85591,1,1,0,0.64012
-12.2926,1,1.05755,2,3,0,0.617603
-12.114,1,1.29009,2,3,0,0.1304
-11.9687,1,1.57302,1,1,0,0.165338
-11.805,1,1.91708,1,1,0,0.496644
-12.1092,0.636419,2.3353,1,1,0,0.579905
-12.1092,0.0399165,1.99597,1,1,0,0.579905
-11.7686,1,0.955618,1,1,0,0.483064
-11.7161,1,1.16422,1,1,0,0.460457
-11.6594,0.932092,1.41769,2,3,0,0.282758
-11.6594,0.127429,1.61569,1,1,0,0.282758
-11.6152,0.940024,0.845015,2,3,0,0.325702
-11.6174,0.999443,0.970725,1,1,0,0.322277
-11.6118,1,1.18058,2,3,0,0.379267
-11.6118,0.254797,1.43592,1,1,0,0.379267
-11.7007,0.984409,0.851674,2,3,0,0.452883
-11.8881,0.896644,1.02037,2,3,0,0.523529
-11.6486,1,1.12315,1,1,0,0.420744
-13.5487,0.381309,1.36489,1,1,0,0.796298
-11.6115,0.977386,0.916171,2,3,0,0.378662
-12.1406,0.864773,1.08928,2,3,0,0.124558
-11.6107,0.993552,1.16238,2,3,0,0.376903
-11.6107,0.339902,1.40257,1,1,0,0.376903
-12.2002,0.876731,0.906592,2,3,0,0.599343
-11.6068,0.996846,0.978502,2,3,0,0.347978
-11.6068,0.878166,1.18387,2,3,0,0.347978
-14.3277,0.511493,1.2789,2,3,0,-0.165871
-11.7794,1,0.975021,2,3,0,0.224105
-11.638,0.990554,1.18242,2,3,0,0.412088
-12.9345,0.662332,1.42054,2,3,0,-0.0086867
-13.6237,0.915231,1.25024,2,3,0,0.80473
-11.6062,1,1.39807,1,1,0,0.355489
-11.7762,0.875706,1.69329,1,1,0,0.486008
-11.7762,0.12663,1.82311,1,1,0,0.486008
-11.7408,0.865691,0.968691,2,3,0,0.239706
-12.7488,0.799817,1.03363,2,3,0,0.0177408
-11.9783,1,1.03652,1,1,0,0.162837
-11.6518,1,1.25446,2,3,0,0.288191
-11.9442,0.832399,1.51759,1,1,0,0.171876
-11.9442,0.375739,1.56833,2,3,0,0.171876
-13.4041,0.83817,1.05678,2,3,0,-0.0682326
-12.7544,1,1.09838,2,3,0,0.0169093
-12.9126,0.975609,1.32784,2,3,0,0.717033
-11.7279,1,1.56845,1,1,0,0.245377
-11.7279,0.0451913,1.89458,1,1,0,0.245377
-11.7381,0.956906,0.940183,3,7,0,0.470484
-11.7278,1,1.0912,1,1,0,0.46592
-11.7111,1,1.3178,2,3,0,0.253267
-11.8132,0.961637,1.5908,2,3,0,0.499515
-11.7327,1,1.85248,1,1,0,0.468096
-11.7327,0.000571214,2.23452,1,1,0,0.468096
-11.6389,0.956086,1.06863,2,3,0,0.412874
-12.1608,0.804238,1.23797,1,1,0,0.591124
-11.6927,1,1.24613,1,1,0,0.448642
-11.7895,0.906429,1.50254,2,3,0,0.491017
-11.7895,0.0241452,1.66139,1,1,0,0.491017
-11.6763,0.955482,0.815399,3,7,0,0.272003
-11.6763,0.960886,0.943603,1,1,0,0.272003
-11.6364,1,1.09706,1,1,0,0.300769
-12.1846,0.770405,1.32164,1,1,0,0.115236
-11.8838,0.7995,1.28956,2,3,0,0.522246
-12.2243,0.856518,1.29229,1,1,0,0.604226
-12.1475,0.994487,1.36435,2,3,0,0.588271
-12.1475,0.00636681,1.63373,1,1,0,0.588271
-11.6062,0.978274,0.793625,2,3,0,0.355701
-11.6117,0.897391,0.93655,2,3,0,0.379054
-11.6117,0.697119,1.02637,2,3,0,0.379054
-11.6236,0.994795,0.937256,2,3,0,0.31396
-11.6067,0.997665,1.122,2,3,0,0.36279
-11.6068,0.999981,1.34616,1,1,0,0.363057
-11.6103,0.997498,1.6179,1,1,0,0.375817
-12.1586,0.570213,1.93937,1,1,0,0.120706
-12.1586,0.374051,1.57849,1,1,0,0.120706
-11.6874,0.964528,1.07639,2,3,0,0.445739
-11.6505,1,1.25223,2,3,0,0.42218
-13.2478,0.373895,1.50371,1,1,0,-0.0493881
-11.7533,0.920873,1.02649,2,3,0,0.476944
-11.6199,0.897808,1.14766,2,3,0,0.392614
-12.0198,0.842005,1.25649,1,1,0,0.558988
-12.1213,0.984601,1.3081,2,3,0,0.128787
-11.9587,0.969779,1.54771,2,3,0,0.543383
-13.2726,0.31104,1.80642,1,1,0,-0.0524419
-13.0995,1,1.16806,1,1,0,-0.0306602
-13.7047,0.72371,1.40065,1,1,0,-0.102298
-12.4714,1,1.31139,1,1,0,0.0616037
-12.0321,1,1.57175,2,3,0,0.562
-11.7687,1,1.88312,1,1,0,0.483131
-11.7687,0.00111076,2.25536,1,1,0,0.483131
-11.6244,0.903671,1.10919,2,3,0,0.398316
-11.8662,0.906689,1.21952,1,1,0,0.516883
-12.3601,0.859738,1.34417,2,3,0,0.630172
-11.7453,1,1.42078,1,1,0,0.4736
-12.5189,0.543702,1.70057,1,1,0,0.657713
-12.5076,1,1.35791,2,3,0,0.0555133
-11.7175,1,1.62481,1,1,0,0.461154
-11.7175,9.78354e-06,1.94348,1,1,0,0.461154
-11.8216,0.991399,0.960328,2,3,0,0.502399
-11.6103,1,1.14017,2,3,0,0.375819
-11.6093,1,1.36354,1,1,0,0.373192
-11.9885,0.759968,1.63009,1,1,0,0.551155
-11.9885,0.201662,1.57704,1,1,0,0.551155
-11.634,0.998636,0.933826,2,3,0,0.408364
-12.3324,0.747418,1.11486,2,3,0,0.086271
-11.6144,0.925488,1.06725,2,3,0,0.327137
-11.8397,0.933593,1.19443,2,3,0,0.508432
-11.7176,0.99855,1.34599,2,3,0,0.461194
-11.7176,0.165065,1.60515,1,1,0,0.461194
-11.6241,0.999789,0.923285,2,3,0,0.397908
-12.5175,0.792578,1.10227,2,3,0,0.657485
-11.6675,0.884627,1.09788,2,3,0,0.277407
-11.6096,1,1.18489,2,3,0,0.337233
-11.6096,0,17.0452,1,1,1,0.337233
-11.6096,0.00251023,2.88066,1,1,0,0.337233
-12.07,0.992751,0.286033,4,9,0,0.140364
-12.0967,0.999119,0.37913,1,1,0,0.134263
-12.1215,0.99801,0.590997,1,1,0,0.128738
-11.6193,0.995655,0.999445,2,3,0,0.319466
-11.6073,1,1.76374,1,1,0,0.366002
-11.6073,3.63511e-05,3.24653,1,1,0,0.366002
-12.2846,0.992291,0.25798,4,9,0,0.0952858
-12.4477,0.991698,0.471372,1,1,0,0.0656714
-11.714,0.905489,0.866811,2,3,0,0.459497
-11.6723,1,1.21792,1,1,0,0.436959
-11.6723,7.03149e-08,2.30309,1,1,0,0.436959
-11.627,0.999953,0.191821,4,9,0,0.401213
-11.6218,0.999706,0.365802,4,9,0,0.316178
-11.6218,0.924948,0.692747,2,3,0,0.316178
-11.675,0.991063,1.03617,2,3,0,0.272765
-12.1913,0.655938,1.88409,1,1,0,0.113845
-11.7097,1,1.24002,1,1,0,0.253993
-11.7097,0.0219834,2.29325,1,1,0,0.253993
-11.633,0.999576,0.233049,4,15,0,0.303975
-12.066,0.985259,0.432472,3,5,0,0.570049
-12.4624,0.948407,0.762157,1,1,0,0.648205
-11.9788,1,1.19661,2,3,0,0.162709
-11.9788,0.809517,2.16085,1,1,0,0.162709
-11.8073,1,2.25233,1,1,0,0.213908
-11.8073,2.96626e-19,4.00608,1,1,0,0.213908
-11.6384,0.991995,0.435602,3,7,0,0.412366
-11.6571,0.997215,0.761032,2,3,0,0.427031
-11.6339,1,1.33628,2,3,0,0.303084
-11.6339,0.00989046,2.34227,1,1,0,0.303084
-11.649,0.999562,0.282535,2,3,0,0.290269
-11.6408,0.999882,0.496367,2,3,0,0.296908
-11.7843,0.94501,0.86486,2,3,0,0.489112
-11.7843,0.493773,1.29291,2,3,0,0.489112
-11.9404,0.989729,0.591829,3,7,0,0.172917
-11.7377,1,0.989915,1,1,0,0.241051
-11.7949,0.963249,1.6865,1,1,0,0.218351
-11.7949,0.195864,2.59502,1,1,0,0.218351
-11.8429,0.998809,0.569298,2,3,0,0.201873
-11.7626,0.930556,0.959268,3,7,0,0.480716
-11.7626,0.47017,1.35296,2,3,0,0.480716
-11.7729,0.997509,0.607669,2,3,0,0.484752
-11.6616,1,1.00844,2,3,0,0.430116
-12.6365,0.534387,1.67153,1,1,0,0.034778
-12.2417,1,0.890541,2,3,0,0.103646
-12.2417,0.350597,1.46681,1,1,0,0.103646
-12.3562,0.997738,0.508517,2,3,0,0.0818939
-12.4402,0.986748,0.830475,1,1,0,0.0669543
# Adaptation terminated
# Step size = 0.988751
# Diagonal elements of inverse mass matrix:
# 0.0459904

-12.5283,0.980384,0.988751,1,1,0,0.0520909
-11.9041,1,0.988751,2,3,0,0.183113
-12.1983,0.935976,0.988751,1,1,0,0.112405
-12.0441,0.835442,0.988751,3,7,0,0.564886
-12.0489,0.999847,0.988751,3,7,0,0.14533
-12.1266,0.982683,0.988751,1,1,0,0.127622
-11.7867,1,0.988751,1,1,0,0.221376
-12.0181,0.949274,0.988751,1,1,0,0.152773
-12.4657,0.904224,0.988751,1,1,0,0.0625736
-11.996,0.858528,0.988751,2,3,0,0.553068
-11.7728,0.965162,0.988751,2,3,0,0.484727
-12.6495,0.866765,0.988751,2,3,0,0.678602
-11.7368,1,0.988751,2,3,0,0.241424
-11.8272,0.979868,0.988751,1,1,0,0.207045
-11.8865,0.986754,0.988751,1,1,0,0.188293
-11.6624,1,0.988751,3,7,0,0.430624
-11.6624,0.73934,0.988751,2,3,0,0.430624
