# Sample generated by Stan
# stan_version_major=2
# stan_version_minor=9
# stan_version_patch=0
# init=random
# enable_random_init=1
# seed=618887279
# chain_id=3
# iter=2012
# warmup=1006
# save_warmup=1
# thin=1
# refresh=201
# stepsize=1
# stepsize_jitter=0
# adapt_engaged=1
# adapt_gamma=0.05
# adapt_delta=0.8
# adapt_kappa=0.75
# adapt_t0=10
# max_treedepth=10
# sampler_t=NUTS(diag_e)
# sample_file=./norm_3.csv
# append_samples=0
#
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,n_divergent__,mu
-11.715,0.967178,0.917214,2,3,0,0.45996
-11.715,0.913843,0.917214,3,7,0,0.45996
-11.9193,0.986006,0.917214,2,3,0,0.532581
-11.9193,0.9372,0.917214,1,1,0,0.532581
-11.96,0.889847,0.917214,2,3,0,0.16762
-12.2431,0.942313,0.917214,1,1,0,0.103376
-11.7132,0.921841,0.917214,2,3,0,0.45909
-11.7616,0.996631,0.917214,2,3,0,0.480299
-11.663,0.637638,0.917214,2,3,0,0.431018
-11.6081,0.996183,0.917214,2,3,0,0.34197
-12.9252,0.74332,0.917214,2,3,0,-0.00741056
-14.1286,0.72901,0.917214,2,3,0,-0.146435
-14.1286,0.541977,0.917214,1,1,0,-0.146435
-11.6722,0.860137,0.917214,2,3,0,0.436889
-13.3793,0.827097,0.917214,2,3,0,-0.0653011
-12.3584,1,0.917214,2,3,0,0.0814775
-11.9564,0.855349,0.917214,2,3,0,0.542755
-11.7887,0.933482,0.917214,2,3,0,0.220633
-11.7818,1,0.917214,2,3,0,0.223196
-12.1311,0.852652,0.917214,3,7,0,0.584715
-11.7275,0.999833,0.917214,3,7,0,0.245581
-11.6231,0.952522,0.917214,2,3,0,0.39678
-11.6305,0.992214,0.917214,2,3,0,0.306445
-11.6225,0.902172,0.917214,2,3,0,0.315382
-11.8221,0.964858,0.917214,2,3,0,0.208784
-12.1446,0.934538,0.917214,1,1,0,0.123702
-13.1717,0.806051,0.917214,1,1,0,-0.0398838
-11.6402,1,0.917214,2,3,0,0.29739
-11.6604,0.995775,0.917214,1,1,0,0.282101
-11.6336,1,0.917214,1,1,0,0.303318
-12.4936,0.843872,0.917214,2,3,0,0.0578594
-13.2709,0.849451,0.917214,1,1,0,-0.0522228
-13.2709,0.63903,0.917214,1,1,0,-0.0522228
-13.1123,1,0.917214,1,1,0,-0.0323068
-12.1716,0.914938,0.917214,2,3,0,0.117951
-11.9657,1,0.917214,1,1,0,0.166117
-11.6068,0.988204,0.917214,2,3,0,0.363319
-11.998,0.915517,0.917214,2,3,0,0.553562
-11.6708,1,0.917214,3,7,0,0.27535
-11.7378,0.986022,0.917214,1,1,0,0.240983
-11.6074,1,0.917214,2,3,0,0.366811
-12.323,0.840351,0.917214,2,3,0,0.088014
-12.5533,0.984265,0.917214,2,3,0,0.0479985
-11.6421,0.996039,0.917214,2,3,0,0.295779
-11.6151,0.992114,0.917214,2,3,0,0.385433
-11.6103,1,0.917214,1,1,0,0.375797
-12.7126,0.784185,0.917214,2,3,0,0.688211
-11.6816,0.988986,0.917214,2,3,0,0.442488
-11.6305,0.985841,0.917214,3,7,0,0.306382
-11.6357,0.988091,0.917214,3,7,0,0.409995
-11.6062,0.963016,0.917214,2,3,0,0.356882
-11.6064,0.999968,0.917214,2,3,0,0.360047
-11.6615,0.932392,0.917214,2,3,0,0.281339
-11.6069,0.997262,0.917214,2,3,0,0.363885
-11.758,0.791345,0.917214,2,3,0,0.478835
-11.758,0.625443,0.917214,2,3,0,0.478835
-11.8908,0.918162,0.917214,2,3,0,0.187008
-11.7046,1,0.917214,1,1,0,0.256491
-11.7522,0.945161,0.917214,3,7,0,0.476491
-12.0876,0.869971,0.917214,2,3,0,0.136325
-12.1735,0.838046,0.917214,2,3,0,0.593791
-12.0694,0.939185,0.917214,2,3,0,0.570834
-12.0878,0.996128,0.917214,1,1,0,0.575084
-15.4425,0.677007,0.917214,3,7,0,-0.263546
-17.6435,0.62999,0.917214,1,1,0,-0.421131
-17.0732,1,0.917214,2,3,0,-0.383533
-13.7941,1,0.917214,2,3,0,-0.111953
-12.4704,1,0.917214,1,1,0,0.0617785
-11.9431,1,0.917214,1,1,0,0.172166
-12.0043,0.995744,0.917214,2,3,0,0.156191
-11.6071,1,0.917214,2,3,0,0.346231
-11.8752,0.942282,0.917214,2,3,0,0.191708
-11.6068,0.994223,0.917214,2,3,0,0.348137
-11.6065,1,0.917214,2,3,0,0.350095
-11.6971,0.868319,0.917214,2,3,0,0.260385
-11.9079,0.976919,0.917214,3,7,0,0.529314
-11.8464,0.916254,0.917214,2,3,0,0.200722
-11.9082,0.98712,0.917214,1,1,0,0.181944
-11.6178,0.809404,0.917214,2,3,0,0.389649
-11.7782,0.975856,0.917214,2,3,0,0.486801
-11.723,0.982753,0.917214,2,3,0,0.463722
-11.7294,0.998654,0.917214,1,1,0,0.466651
-11.7239,1,0.917214,3,7,0,0.24722
-11.7239,0.67464,0.917214,2,3,0,0.24722
-11.6188,0.945096,0.917214,2,3,0,0.391155
-11.6309,0.992514,0.917214,2,3,0,0.306038
-12.1512,0.927876,0.917214,2,3,0,0.122287
-12.5808,0.758489,0.917214,2,3,0,0.667782
-13.795,0.774994,0.917214,1,1,0,0.823409
-11.6245,0.908866,0.917214,2,3,0,0.312901
-11.7461,0.919268,0.917214,2,3,0,0.473943
-11.6626,1,0.917214,1,1,0,0.430781
-11.6075,1,0.917214,2,3,0,0.367003
-11.8777,0.964972,0.917214,2,3,0,0.520409
-11.6074,0.989402,0.917214,2,3,0,0.344593
-11.6221,0.997377,0.917214,2,3,0,0.315799
-11.6221,0.780644,0.917214,2,3,0,0.315799
-11.7108,0.943835,0.917214,2,3,0,0.457899
-11.7819,0.974383,0.917214,2,3,0,0.488207
-12.09,0.93738,0.917214,1,1,0,0.575571
-12.5196,0.913768,0.917214,1,1,0,0.657818
-13.3745,0.835706,0.917214,1,1,0,0.776085
-12.3559,1,0.917214,1,1,0,0.629418
-11.6534,0.992107,0.917214,2,3,0,0.424344
-11.6081,0.91929,0.917214,2,3,0,0.369398
-11.6117,0.99844,0.917214,2,3,0,0.332272
-12.2126,0.930311,0.917214,2,3,0,0.60186
-11.6275,0.959586,0.917214,2,3,0,0.309587
-12.1859,0.854448,0.917214,2,3,0,0.596376
-12.3978,0.956483,0.917214,1,1,0,0.636959
-13.7221,0.757296,0.917214,1,1,0,0.815549
-12.4291,1,0.917214,1,1,0,0.642471
-13.0162,0.884043,0.917214,1,1,0,0.731087
-11.6361,1,0.917214,2,3,0,0.300981
-11.6601,0.994981,0.917214,1,1,0,0.282279
-11.649,0.980524,0.917214,3,7,0,0.421059
-11.8192,0.936264,0.917214,2,3,0,0.209775
-12.0049,0.865317,0.917214,3,7,0,0.555294
-11.7634,1,0.917214,1,1,0,0.481037
-11.9628,0.959021,0.917214,1,1,0,0.544456
-12.2366,0.94414,0.917214,1,1,0,0.606686
-11.6496,1,0.917214,2,3,0,0.289827
-11.6067,0.960011,0.917214,2,3,0,0.362809
-11.6904,0.903082,0.917214,2,3,0,0.263934
-12.649,0.865388,0.917214,2,3,0,0.0328358
-11.9927,1,0.917214,2,3,0,0.159128
-11.973,1,0.917214,1,1,0,0.164214
-11.8707,0.884547,0.917214,3,7,0,0.518273
-12.0371,0.965675,0.917214,1,1,0,0.563203
-11.8986,0.893549,0.917214,2,3,0,0.184734
-11.6779,0.986757,0.917214,2,3,0,0.271028
-11.6153,0.969341,0.917214,2,3,0,0.385765
-12.3119,0.86387,0.917214,2,3,0,0.621261
-12.5389,0.718426,0.917214,3,7,0,0.0503507
-11.8714,0.954697,0.917214,2,3,0,0.192877
-11.7211,0.935284,0.917214,3,7,0,0.462831
-11.863,0.962316,0.917214,2,3,0,0.515891
-11.6973,0.963214,0.917214,2,3,0,0.260237
-11.9398,0.951294,0.917214,2,3,0,0.173076
-11.6063,0.992387,0.917214,2,3,0,0.351943
-13.2611,0.682116,0.917214,2,3,0,-0.051029
-12.2892,0.901875,0.917214,2,3,0,0.0944077
-11.9725,1,0.917214,1,1,0,0.164329
-11.909,0.901828,0.917214,2,3,0,0.529648
-11.8879,1,0.917214,2,3,0,0.523473
-12.0825,0.959962,0.917214,1,1,0,0.573875
-12.0825,0.690491,0.917214,2,3,0,0.573875
-11.9324,0.954127,0.917214,2,3,0,0.53623
-11.8565,1,0.917214,1,1,0,0.513844
-12.0218,0.882028,0.917214,2,3,0,0.151868
-11.6969,0.983034,0.917214,2,3,0,0.260474
-11.8485,0.968676,0.917214,1,1,0,0.200061
-11.6606,0.942323,0.917214,2,3,0,0.429395
-12.135,0.927072,0.917214,2,3,0,0.585565
-11.6562,1,0.917214,2,3,0,0.285005
-13.6866,0.795332,0.917214,2,3,0,0.811679
-11.6559,0.968805,0.917214,2,3,0,0.42614
-11.6878,0.99333,0.917214,1,1,0,0.445962
-11.6878,0.896925,0.917214,2,3,0,0.445962
-11.9378,0.884139,0.917214,2,3,0,0.173625
-11.6213,0.995845,0.917214,2,3,0,0.316809
-12.0913,0.91123,0.917214,2,3,0,0.135474
-11.8856,1,0.917214,1,1,0,0.188562
-11.6104,0.985436,0.917214,2,3,0,0.376264
-12.1273,0.933838,0.917214,2,3,0,0.583888
-11.6102,1,0.917214,2,3,0,0.375575
-11.6178,0.9967,0.917214,2,3,0,0.321593
-12.1539,0.939128,0.917214,2,3,0,0.589637
-13.0315,0.831743,0.917214,1,1,0,0.733108
-11.7634,1,0.917214,3,7,0,0.230314
-11.9766,0.946392,0.917214,2,3,0,0.163281
-11.7659,1,0.917214,1,1,0,0.229352
-11.7659,0.870959,0.917214,2,3,0,0.229352
-12.9043,0.869578,0.917214,3,7,0,0.715871
-13.2118,0.937484,0.917214,1,1,0,0.756271
-12.6959,0.647709,0.917214,3,7,0,0.0256504
-13.1937,0.900782,0.917214,1,1,0,-0.0426551
-11.7093,0.981685,0.917214,2,3,0,0.25417
-12.592,0.862485,0.917214,2,3,0,0.0417872
-12.333,1,0.917214,1,1,0,0.0861571
-12.3554,0.999329,0.917214,3,7,0,0.629321
-13.3706,0.80806,0.917214,1,1,0,0.77562
-14.4329,0.800116,0.917214,1,1,0,0.887209
-14.5506,0.996514,0.917214,3,7,0,-0.186808
-12.1998,1,0.917214,3,7,0,0.599254
-12.2399,0.991624,0.917214,1,1,0,0.607341
-11.6569,0.726229,0.917214,2,3,0,0.28449
-11.677,0.989723,0.917214,2,3,0,0.271559
-11.6381,1,0.917214,1,1,0,0.299251
-11.8958,0.957719,0.917214,2,3,0,0.185554
-12.7908,0.903096,0.917214,3,7,0,0.699774
-11.6725,0.909943,0.917214,2,3,0,0.274263
-11.6577,0.981605,0.917214,2,3,0,0.427384
-11.63,1,0.917214,1,1,0,0.404442
-11.7484,0.979065,0.917214,2,3,0,0.474873
-11.8765,0.910893,0.917214,3,7,0,0.191303
-12.1772,0.979612,0.917214,2,3,0,0.116785
-12.9121,0.857038,0.917214,1,1,0,-0.0056012
-12.5921,1,0.917214,1,1,0,0.0417667
-12.2814,1,0.917214,1,1,0,0.095897
-11.6347,1,0.917214,2,3,0,0.409022
-11.721,0.723668,0.917214,2,3,0,0.462783
-11.6063,0.997424,0.917214,2,3,0,0.358926
-13.3766,0.663849,0.917214,2,3,0,0.776331
-12.8876,1,0.917214,2,3,0,0.713557
-12.9621,0.984498,0.917214,1,1,0,0.723803
-17.8684,0.620011,0.917214,3,7,0,-0.435464
-13.9749,1,0.917214,2,3,0,-0.130896
-16.726,0.561284,0.917214,1,1,0,-0.359675
-11.7925,0.936283,0.917214,2,3,0,0.219233
-11.6214,0.982537,0.917214,2,3,0,0.394642
-11.6067,0.987913,0.917214,2,3,0,0.348968
-11.6072,0.999959,0.917214,2,3,0,0.34553
-12.127,0.934962,0.917214,2,3,0,0.127519
-12.127,0.946091,0.917214,1,1,0,0.127519
-13.0379,0.941986,0.917214,2,3,0,-0.0226033
-13.0526,0.999558,0.917214,3,7,0,0.735903
-13.1375,0.982336,0.917214,1,1,0,0.746902
-11.7335,1,0.917214,2,3,0,0.242868
-12.2935,0.811233,0.917214,2,3,0,0.617768
-11.6127,0.987286,0.917214,2,3,0,0.381074
-11.6064,0.999974,0.917214,2,3,0,0.360591
-11.6422,0.990987,0.917214,2,3,0,0.29567
-11.6161,0.998176,0.917214,2,3,0,0.324225
-12.123,0.942082,0.917214,2,3,0,0.582944
-11.8448,1,0.917214,1,1,0,0.510089
-12.0761,0.952595,0.917214,1,1,0,0.572393
-11.7939,1,0.917214,1,1,0,0.492644
-11.6134,0.997472,0.917214,2,3,0,0.382556
-11.6826,0.978002,0.917214,2,3,0,0.268274
-11.8345,0.966175,0.917214,2,3,0,0.204612
-11.8407,0.924673,0.917214,2,3,0,0.50877
-11.6182,0.858274,0.917214,2,3,0,0.321
-11.6939,0.974022,0.917214,2,3,0,0.449315
-11.7756,0.950199,0.917214,2,3,0,0.225573
-11.8352,0.987566,0.917214,1,1,0,0.204402
-11.9952,0.945043,0.917214,2,3,0,0.158491
-12.3413,0.929935,0.917214,1,1,0,0.0846273
-12.2481,0.919959,0.917214,2,3,0,0.10239
-11.6452,0.993086,0.917214,2,3,0,0.293265
-11.6457,0.994584,0.917214,2,3,0,0.292878
-11.6103,0.999175,0.917214,2,3,0,0.335418
-11.7435,0.984614,0.917214,2,3,0,0.472822
-11.6378,0.967547,0.917214,2,3,0,0.29946
-11.6403,0.999927,0.917214,3,7,0,0.414032
-11.6101,0.99979,0.917214,2,3,0,0.375407
-11.6878,0.977671,0.917214,2,3,0,0.265356
-13.3471,0.833489,0.917214,2,3,0,0.772817
-14.7007,0.752661,0.917214,1,1,0,0.911817
-11.999,1,0.917214,3,7,0,0.157548
-11.6228,0.994918,0.917214,2,3,0,0.31499
-11.6062,0.999525,0.917214,2,3,0,0.356497
-11.9641,0.955658,0.917214,2,3,0,0.166547
-12.1986,0.983989,0.917214,2,3,0,0.112352
-12.5815,0.922753,0.917214,1,1,0,0.0434524
-12.0522,1,0.917214,1,1,0,0.144548
-11.8661,1,0.917214,1,1,0,0.194506
-11.8072,1,0.917214,1,1,0,0.213946
-12.0244,0.885184,0.917214,2,3,0,0.560124
-11.9988,0.949299,0.917214,2,3,0,0.553767
-11.9988,0.764939,0.917214,2,3,0,0.553767
-11.6313,0.995883,0.917214,2,3,0,0.405758
-11.9624,0.964354,0.917214,2,3,0,0.166995
-11.6065,1,0.917214,2,3,0,0.350348
-11.6144,0.998865,0.917214,2,3,0,0.32702
-11.619,0.995936,0.917214,2,3,0,0.39146
-11.9906,0.958104,0.917214,2,3,0,0.159666
-12.0326,0.991218,0.917214,1,1,0,0.149231
-11.6479,0.957676,0.917214,2,3,0,0.420244
-11.7135,0.986322,0.917214,1,1,0,0.459244
-11.6129,0.998851,0.917214,2,3,0,0.381507
-11.8646,0.933511,0.917214,2,3,0,0.194971
-12.1309,0.945624,0.917214,1,1,0,0.126664
-11.6295,0.961884,0.917214,2,3,0,0.403886
-11.6705,0.979245,0.917214,2,3,0,0.275483
-12.0533,0.956788,0.917214,3,7,0,0.567064
-12.6852,0.875769,0.917214,1,1,0,0.684072
-13.5597,0.832284,0.917214,1,1,0,0.797549
-13.3591,1,0.917214,1,1,0,0.774243
-12.9809,1,0.917214,1,1,0,0.726354
-13.4391,0.908298,0.917214,1,1,0,0.783692
-12.2838,0.682493,0.917214,3,7,0,0.0954296
-12.5763,0.940445,0.917214,1,1,0,0.0442874
-12.5763,0.809919,0.917214,1,1,0,0.0442874
-12.4995,1,0.917214,3,7,0,0.654488
-13.2489,0.951482,0.917214,2,3,0,0.760872
-12.0248,0.998765,0.917214,3,7,0,0.151123
-14.2917,0.780733,0.917214,3,7,0,0.873761
-13.7214,1,0.917214,1,1,0,0.815477
-13.9054,0.962107,0.917214,1,1,0,0.835061
-11.6499,1,0.917214,2,3,0,0.289563
-11.6745,0.989955,0.917214,2,3,0,0.273083
-11.6664,0.978597,0.917214,2,3,0,0.433218
-11.6414,0.986613,0.917214,2,3,0,0.296378
-13.0132,0.759755,0.917214,2,3,0,-0.0193291
-12.8346,1,0.917214,1,1,0,0.00527426
-13.132,0.939481,0.917214,1,1,0,-0.0348421
-13.132,0.907383,0.917214,1,1,0,-0.0348421
-13.0508,1,0.917214,2,3,0,-0.0243124
-13.9135,0.944787,0.917214,2,3,0,-0.124544
-12.996,1,0.917214,1,1,0,-0.0170256
-11.654,0.995757,0.917214,2,3,0,0.28654
-11.6105,0.974602,0.917214,2,3,0,0.376315
-11.9557,0.929764,0.917214,2,3,0,0.54257
-11.6245,1,0.917214,2,3,0,0.312889
-11.6063,0.999639,0.917214,2,3,0,0.35218
-11.6121,0.998823,0.917214,2,3,0,0.331438
-12.6608,0.873201,0.917214,2,3,0,0.0310095
-12.1157,1,0.917214,1,1,0,0.130004
-11.6154,0.99154,0.917214,2,3,0,0.325309
-11.7726,0.95457,0.917214,2,3,0,0.484642
-12.1401,0.956966,0.917214,3,7,0,0.124663
-12.4537,0.936292,0.917214,1,1,0,0.0646284
-11.6687,0.991977,0.917214,2,3,0,0.276649
-12.1521,0.851724,0.917214,2,3,0,0.589268
-11.9561,1,0.917214,2,3,0,0.542676
-11.9298,1,0.917214,1,1,0,0.535524
-11.6767,0.999978,0.917214,3,7,0,0.271752
-11.6166,1,0.917214,3,7,0,0.387952
-11.8159,0.963016,0.917214,2,3,0,0.500431
-11.6146,1,0.917214,2,3,0,0.326681
-12.0864,0.907182,0.917214,2,3,0,0.136594
-12.0864,0.938311,0.917214,1,1,0,0.136594
-11.776,1,0.917214,1,1,0,0.225411
-11.607,1,0.917214,2,3,0,0.364419
-11.607,0.818485,0.917214,2,3,0,0.364419
-11.9641,0.916438,0.917214,2,3,0,0.166548
-11.8832,1,0.917214,1,1,0,0.189287
-11.7528,1,0.917214,1,1,0,0.234618
-11.6085,0.804121,0.917214,2,3,0,0.340662
-12.4235,0.834197,0.917214,2,3,0,0.0698623
-11.948,1,0.917214,1,1,0,0.170858
-11.6062,0.991971,0.917214,2,3,0,0.354198
-11.6062,0.813843,0.917214,2,3,0,0.354198
-11.6872,0.895423,0.917214,2,3,0,0.445657
-11.6543,0.99256,0.917214,2,3,0,0.424977
-11.623,1,0.917214,1,1,0,0.396702
-12.8775,0.769225,0.917214,2,3,0,0.712135
-12.3214,1,0.917214,2,3,0,0.623046
-11.6062,0.983305,0.917214,2,3,0,0.357033
-13.0753,0.709004,0.917214,2,3,0,-0.0275171
-14.1536,0.932475,0.917214,2,3,0,-0.148918
-12.1971,0.999146,0.917214,3,7,0,0.598707
-12.4379,0.950713,0.917214,1,1,0,0.643997
-12.0486,1,0.917214,1,1,0,0.565953
-11.8681,1,0.917214,2,3,0,0.517466
-11.7141,1,0.917214,1,1,0,0.459499
-11.7393,0.957435,0.917214,2,3,0,0.240352
-11.7838,0.990687,0.917214,1,1,0,0.222431
-11.6529,0.965772,0.917214,2,3,0,0.423968
-12.524,0.882477,0.917214,2,3,0,0.658546
-12.4663,1,0.917214,3,7,0,0.062475
-12.5489,0.994267,0.917214,2,3,0,0.0487127
-12.6192,0.985364,0.917214,1,1,0,0.0374837
-12.5882,1,0.917214,1,1,0,0.0423793
-11.6327,1,0.917214,2,3,0,0.407114
-12.2954,0.9275,0.917214,2,3,0,0.0932175
-13.0908,0.673439,0.917214,2,3,0,0.740882
-12.8496,1,0.917214,1,1,0,0.708208
-11.6073,0.97307,0.917214,2,3,0,0.366061
-11.6222,0.998345,0.917214,2,3,0,0.315658
-11.6639,0.981763,0.917214,2,3,0,0.431613
-11.698,0.992876,0.917214,1,1,0,0.45144
-12.2862,0.934614,0.917214,3,7,0,0.0949711
-12.7952,0.898655,0.917214,1,1,0,0.0109393
-11.7045,0.895678,0.917214,2,3,0,0.4548
-11.7944,0.933256,0.917214,3,7,0,0.21851
-11.6125,0.997337,0.917214,2,3,0,0.33052
-13.9695,0.593255,0.917214,2,3,0,-0.130339
-16.7598,0.556686,0.917214,1,1,0,-0.362029
-16.4049,1,0.917214,3,7,0,1.04823
-15.1652,1,0.917214,1,1,0,0.952101
-13.2427,1,0.917214,2,3,0,0.76011
-12.7483,1,0.917214,1,1,0,0.693545
-11.6419,0.983784,0.917214,2,3,0,0.415393
-12.8879,0.710817,0.917214,2,3,0,-0.00224361
-15.1513,0.873931,0.917214,2,3,0,-0.239583
-13.1272,1,0.917214,1,1,0,-0.034225
-12.7981,1,0.917214,1,1,0,0.0105292
-11.6884,0.902307,0.917214,2,3,0,0.446309
-11.6065,0.894697,0.917214,2,3,0,0.361133
-11.6113,0.999113,0.917214,2,3,0,0.378192
-11.782,0.841937,0.917214,2,3,0,0.223106
-11.9351,0.95272,0.917214,2,3,0,0.17437
-12.3843,0.97,0.917214,2,3,0,0.0767947
-12.9135,0.964953,0.917214,2,3,0,-0.00580266
-13.3746,0.969249,0.917214,2,3,0,-0.0647416
-12.4987,1,0.917214,1,1,0,0.0570113
-12.0737,1,0.917214,1,1,0,0.139515
-12.2204,0.969666,0.917214,1,1,0,0.107903
-11.6723,0.995915,0.917214,2,3,0,0.274415
-11.613,0.993125,0.917214,2,3,0,0.381658
-11.9181,0.958924,0.917214,2,3,0,0.532243
-11.6524,0.990862,0.917214,2,3,0,0.42363
-11.6129,0.982017,0.917214,2,3,0,0.329769
-11.7706,0.982121,0.917214,2,3,0,0.48386
-13.2675,0.857076,0.917214,2,3,0,-0.0518136
-16.3802,0.520256,0.917214,1,1,0,-0.335093
-13.5574,1,0.917214,1,1,0,-0.085938
-13.4278,1,0.917214,3,7,0,0.782373
-13.7392,0.936716,0.917214,1,1,0,0.817409
-13.0011,1,0.917214,2,3,0,0.729072
-11.7423,0.989721,0.917214,2,3,0,0.472321
-11.7533,0.951441,0.917214,2,3,0,0.234433
-11.7722,0.996039,0.917214,1,1,0,0.226876
-11.6983,0.965448,0.917214,2,3,0,0.451624
-12.7772,0.891278,0.917214,2,3,0,0.0135576
-11.8419,0.750274,0.917214,2,3,0,0.509147
-11.9017,0.987506,0.917214,1,1,0,0.527547
-11.7206,0.954988,0.917214,2,3,0,0.248758
-11.6212,0.986758,0.917214,2,3,0,0.394447
-12.4863,0.903532,0.917214,2,3,0,0.059081
-14.3484,0.699235,0.917214,2,3,0,-0.16785
-14.1619,1,0.917214,3,7,0,0.861085
-11.6239,0.953475,0.917214,2,3,0,0.397765
-11.7476,0.958785,0.917214,2,3,0,0.236777
-11.7476,0.74062,0.917214,2,3,0,0.236777
-13.9495,0.738073,0.917214,2,3,0,-0.128276
-11.6298,0.958982,0.917214,2,3,0,0.307161
-11.6264,0.992847,0.917214,2,3,0,0.400601
-11.6078,0.998117,0.917214,2,3,0,0.343112
-11.6632,0.984871,0.917214,2,3,0,0.431147
-11.6479,1,0.917214,1,1,0,0.420216
-11.6315,1,0.917214,1,1,0,0.405922
-11.6905,0.773001,0.917214,2,3,0,0.447469
-11.6339,0.988235,0.917214,2,3,0,0.303034
-11.7572,0.985855,0.917214,3,7,0,0.478534
-11.7336,1,0.917214,2,3,0,0.468522
-13.5911,0.715846,0.917214,2,3,0,0.801087
-12.5121,1,0.917214,1,1,0,0.656579
-12.0377,0.812045,0.917214,3,7,0,0.148007
-11.64,1,0.917214,2,3,0,0.413802
-11.6844,0.977211,0.917214,2,3,0,0.26725
-11.8603,0.929387,0.917214,2,3,0,0.515041
-12.3533,0.782152,0.917214,3,7,0,0.0824195
-11.607,0.977077,0.917214,2,3,0,0.36458
-11.6077,0.999856,0.917214,1,1,0,0.367834
-12.0077,0.91539,0.917214,2,3,0,0.555993
-11.9351,0.955605,0.917214,2,3,0,0.536989
-11.9351,0.367883,0.917214,2,3,0,0.536989
-11.89,1,0.917214,1,1,0,0.524105
-11.6062,0.99336,0.917214,2,3,0,0.357478
-11.6173,0.997278,0.917214,2,3,0,0.322377
-11.6416,0.98866,0.917214,2,3,0,0.415125
-11.6372,1,0.917214,1,1,0,0.411332
-11.6317,0.990914,0.917214,2,3,0,0.305217
-11.6317,0.794589,0.917214,2,3,0,0.305217
-11.802,0.943279,0.917214,2,3,0,0.495554
-12.101,0.939159,0.917214,1,1,0,0.578055
-11.6405,0.993644,0.917214,2,3,0,0.414223
-11.8155,0.97995,0.917214,3,7,0,0.211035
-11.6297,1,0.917214,3,7,0,0.404149
-12.0718,0.920083,0.917214,2,3,0,0.571396
-12.1096,0.997367,0.917214,2,3,0,0.579976
-11.9332,1,0.917214,2,3,0,0.53647
-11.7265,0.935844,0.917214,3,7,0,0.246041
-11.711,0.964053,0.917214,2,3,0,0.457998
-11.6593,1,0.917214,1,1,0,0.42855
-11.8475,0.904715,0.917214,2,3,0,0.200382
-12.2906,0.911173,0.917214,1,1,0,0.0941301
-11.8548,0.95923,0.917214,2,3,0,0.198032
-11.8548,0.846687,0.917214,2,3,0,0.198032
-12.0246,0.96499,0.917214,1,1,0,0.151179
-11.8494,0.914964,0.917214,2,3,0,0.511572
-11.6333,0.998445,0.917214,2,3,0,0.407669
-11.6129,0.995717,0.917214,2,3,0,0.329724
-11.6147,0.996581,0.917214,3,7,0,0.384792
-11.6215,0.994865,0.917214,2,3,0,0.316608
-11.6213,0.99478,0.917214,2,3,0,0.394567
-11.7913,0.94819,0.917214,2,3,0,0.219667
-11.6508,0.971767,0.917214,2,3,0,0.42241
-12.1259,0.861151,0.917214,2,3,0,0.127773
-12.5741,0.910191,0.917214,1,1,0,0.0446403
-15.6651,0.608067,0.917214,2,3,0,-0.28126
-13.3445,1,0.917214,1,1,0,-0.0611528
-13.2199,1,0.917214,3,7,0,0.757283
-12.7935,1,0.917214,1,1,0,0.700165
-11.6094,0.959122,0.917214,2,3,0,0.337829
-11.6094,0.620938,0.917214,2,3,0,0.337829
-13.1846,0.827188,0.917214,2,3,0,0.75287
-13.1615,1,0.917214,3,7,0,-0.0385975
-13.2163,0.998367,0.917214,3,7,0,0.756831
-12.3236,1,0.917214,1,1,0,0.623459
-12.7635,0.911801,0.917214,1,1,0,0.695779
-11.6557,1,0.917214,2,3,0,0.285357
-11.61,0.999542,0.917214,2,3,0,0.336161
-11.6829,0.989287,0.917214,2,3,0,0.268101
-11.627,0.999921,0.917214,3,7,0,0.401214
-11.6108,0.944248,0.917214,2,3,0,0.377105
-12.0794,0.886614,0.917214,2,3,0,0.138206
-12.0794,0.792075,0.917214,2,3,0,0.138206
-11.61,1,0.917214,2,3,0,0.336301
-12.7209,0.782247,0.917214,2,3,0,0.0218875
-12.2681,1,0.917214,1,1,0,0.0984738
-12.3781,0.904143,0.917214,2,3,0,0.0779152
-12.3781,0.794066,0.917214,1,1,0,0.0779152
-13.0886,0.861433,0.917214,1,1,0,-0.0292507
-12.9314,1,0.917214,1,1,0,-0.0082605
-11.6203,0.976328,0.917214,2,3,0,0.318191
-12.4701,0.838662,0.917214,2,3,0,0.0618258
-11.6334,0.998198,0.917214,2,3,0,0.303513
-11.7219,0.955414,0.917214,2,3,0,0.463197
-11.6063,1,0.917214,2,3,0,0.358567
-11.6542,0.993751,0.917214,2,3,0,0.424925
-12.4582,0.861589,0.917214,2,3,0,0.647496
-12.7356,0.981145,0.917214,2,3,0,0.691656
-13.3558,0.877923,0.917214,1,1,0,0.773853
-11.7607,0.848865,0.917214,2,3,0,0.231416
-11.7705,0.999316,0.917214,2,3,0,0.227542
-11.8395,0.995207,0.917214,2,3,0,0.202985
-11.6964,0.984797,0.917214,2,3,0,0.260754
-11.903,0.909679,0.917214,2,3,0,0.527915
-11.6981,0.95919,0.917214,2,3,0,0.259854
-11.804,0.99267,0.917214,2,3,0,0.215078
-11.9321,0.991152,0.917214,2,3,0,0.175188
-11.776,1,0.917214,2,3,0,0.225416
-11.6904,0.962408,0.917214,2,3,0,0.447393
-11.6175,0.965557,0.917214,2,3,0,0.322151
