# Sample generated by Stan
# stan_version_major=2
# stan_version_minor=9
# stan_version_patch=0
# init=random
# enable_random_init=1
# seed=618887279
# chain_id=2
# iter=2012
# warmup=1006
# save_warmup=1
# thin=1
# refresh=201
# stepsize=1
# stepsize_jitter=0
# adapt_engaged=1
# adapt_gamma=0.05
# adapt_delta=0.8
# adapt_kappa=0.75
# adapt_t0=10
# max_treedepth=10
# sampler_t=NUTS(diag_e)
# sample_file=./norm_2.csv
# append_samples=0
#
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,n_divergent__,mu
-11.9143,1,0.976362,1,1,0,0.180191
-12.9253,0.892191,0.976362,3,7,0,0.718773
-11.6133,0.974769,0.976362,2,3,0,0.382372
-11.8842,0.946861,0.976362,2,3,0,0.52236
-11.6121,0.98409,0.976362,2,3,0,0.331324
-11.955,0.931375,0.976362,2,3,0,0.16896
-12.593,0.874332,0.976362,1,1,0,0.0416277
-11.8363,0.958508,0.976362,2,3,0,0.204025
-11.9774,0.990243,0.976362,2,3,0,0.163054
-13.7315,0.817975,0.976362,3,7,0,0.816567
-11.6147,1,0.976362,2,3,0,0.38488
-11.9381,0.936921,0.976362,2,3,0,0.537808
-11.7297,1,0.976362,1,1,0,0.466773
-12.783,0.710858,0.976362,2,3,0,0.0127166
-13.771,0.812221,0.976362,1,1,0,-0.109481
-13.2747,1,0.976362,1,1,0,-0.0526871
-14.6461,0.749239,0.976362,1,1,0,-0.195536
-15.5125,0.833278,0.976362,1,1,0,-0.26917
-14.0618,1,0.976362,1,1,0,-0.139743
-11.7741,1,0.976362,2,3,0,0.485206
-13.3704,0.763184,0.976362,2,3,0,0.7756
-12.3391,1,0.976362,1,1,0,0.626328
-11.8874,1,0.976362,1,1,0,0.523327
-11.6078,0.988553,0.976362,2,3,0,0.342908
-12.0512,0.946857,0.976362,2,3,0,0.566569
-11.6258,0.967789,0.976362,2,3,0,0.311382
-11.9549,0.952161,0.976362,2,3,0,0.168981
-12.107,0.849559,0.976362,2,3,0,0.579395
-11.8972,1,0.976362,1,1,0,0.526226
-11.7422,1,0.976362,2,3,0,0.472246
-13.0408,0.873525,0.976362,2,3,0,-0.0229846
-12.0937,0.996943,0.976362,3,7,0,0.576417
-11.6097,0.990734,0.976362,2,3,0,0.374409
-12.1023,0.88261,0.976362,2,3,0,0.132991
-12.9074,0.948038,0.976362,2,3,0,-0.00495132
-12.0744,1,0.976362,1,1,0,0.139358
-11.6439,1,0.976362,2,3,0,0.417045
-12.4052,0.896309,0.976362,2,3,0,0.63828
-12.1007,1,0.976362,1,1,0,0.577999
-11.9858,1,0.976362,2,3,0,0.550454
-11.6783,0.949668,0.976362,2,3,0,0.270786
-11.6668,0.991307,0.976362,2,3,0,0.277823
-12.4406,0.889917,0.976362,2,3,0,0.0668899
-11.8994,1,0.976362,1,1,0,0.184502
-11.7964,0.933589,0.976362,2,3,0,0.493568
-12.6941,0.720975,0.976362,2,3,0,0.0259331
-13.1052,0.91709,0.976362,1,1,0,-0.031395
-12.115,0.777663,0.976362,2,3,0,0.581178
-11.7088,0.931659,0.976362,2,3,0,0.254419
-11.6098,0.99963,0.976362,2,3,0,0.336707
-11.6098,0.992989,0.976362,2,3,0,0.336707
-11.6065,0.997947,0.976362,2,3,0,0.361273
-11.6142,0.997819,0.976362,2,3,0,0.327418
-11.6494,0.978579,0.976362,2,3,0,0.421385
-12.1927,0.907111,0.976362,2,3,0,0.597783
-12.0558,0.825229,0.976362,3,7,0,0.143697
-11.8279,1,0.976362,1,1,0,0.206831
-12.4787,0.880183,0.976362,2,3,0,0.0603668
-12.3006,1,0.976362,1,1,0,0.0922232
-12.06,1,0.976362,1,1,0,0.142703
-11.8304,1,0.976362,1,1,0,0.205969
-11.9594,0.973216,0.976362,1,1,0,0.167787
-11.9616,0.890489,0.976362,2,3,0,0.54415
-13.1239,0.879697,0.976362,3,7,0,-0.0338034
-13.1969,0.997821,0.976362,3,7,0,0.754416
-12.6244,1,0.976362,2,3,0,0.674694
-12.026,1,0.976362,1,1,0,0.560511
-12.2065,0.919244,0.976362,2,3,0,0.600622
-12.6692,0.862418,0.976362,2,3,0,0.681629
-12.0509,0.816137,0.976362,2,3,0,0.144853
-11.71,0.999845,0.976362,3,7,0,0.457525
-11.854,0.970137,0.976362,1,1,0,0.513055
-11.7462,1,0.976362,1,1,0,0.473963
-12.0263,0.891017,0.976362,2,3,0,0.150761
-11.7845,1,0.976362,1,1,0,0.222177
-11.6118,0.997448,0.976362,2,3,0,0.332039
-12.6419,0.772491,0.976362,2,3,0,0.677417
-12.5993,1,0.976362,1,1,0,0.670729
-12.3604,1,0.976362,2,3,0,0.630236
-12.4087,0.989889,0.976362,1,1,0,0.638887
-14.4486,0.808825,0.976362,3,7,0,-0.177334
-14.2715,1,0.976362,1,1,0,-0.160459
-12.5399,1,0.976362,1,1,0,0.0501865
-12.5939,0.988698,0.976362,1,1,0,0.0414779
-13.3565,0.851692,0.976362,1,1,0,-0.0625827
-11.6303,0.970685,0.976362,2,3,0,0.306597
-11.624,0.895518,0.976362,2,3,0,0.313553
-11.871,0.955903,0.976362,2,3,0,0.192979
-11.6147,0.982722,0.976362,2,3,0,0.384738
-11.8549,0.953789,0.976362,2,3,0,0.513331
-11.6107,0.995893,0.976362,2,3,0,0.37688
-12.23,0.516556,0.976362,2,3,0,0.105988
-13.0547,0.840629,0.976362,1,1,0,-0.0248126
-13.1913,0.971637,0.976362,1,1,0,-0.0423605
-12.1505,1,0.976362,1,1,0,0.122437
-12.8712,0.85923,0.976362,1,1,0,9.70703e-05
-12.2088,1,0.976362,1,1,0,0.110261
-12.2088,0.700553,0.976362,2,3,0,0.110261
-12.0353,1,0.976362,2,3,0,0.148584
-12.4552,0.9154,0.976362,1,1,0,0.0643746
-13.0222,0.827117,0.976362,2,3,0,-0.0205201
-12.1324,1,0.976362,1,1,0,0.126344
-12.8302,0.863391,0.976362,1,1,0,0.00591135
-12.3205,1,0.976362,2,3,0,0.0884845
-12.3277,0.999784,0.976362,3,7,0,0.624209
-12.9082,0.88497,0.976362,1,1,0,0.716414
-11.7049,0.988126,0.976362,2,3,0,0.454992
-11.7479,0.990995,0.976362,1,1,0,0.474667
-11.625,0.940629,0.976362,2,3,0,0.312359
-11.6206,1,0.976362,1,1,0,0.317713
-11.6868,0.975585,0.976362,2,3,0,0.445415
-11.8798,0.959482,0.976362,2,3,0,0.521049
-11.7626,1,0.976362,2,3,0,0.48071
-11.6458,0.992559,0.976362,2,3,0,0.418623
-12.4361,0.795522,0.976362,2,3,0,0.0676722
-12.2292,1,0.976362,1,1,0,0.106133
-12.0213,1,0.976362,1,1,0,0.151987
-11.8156,1,0.976362,1,1,0,0.211007
-12.3651,0.894281,0.976362,2,3,0,0.0802669
-11.9121,0.951089,0.976362,2,3,0,0.180829
-11.6429,1,0.976362,3,7,0,0.416275
-11.66,0.992056,0.976362,2,3,0,0.429026
-11.667,0.998538,0.976362,1,1,0,0.433618
-11.739,0.984951,0.976362,1,1,0,0.470891
-11.6157,0.922081,0.976362,2,3,0,0.324933
-12.025,0.659441,0.976362,2,3,0,0.560266
-12.8422,0.947319,0.976362,2,3,0,0.707153
-11.6536,0.983864,0.976362,2,3,0,0.42452
-11.6545,0.979994,0.976362,3,7,0,0.286207
-11.6945,0.970897,0.976362,2,3,0,0.449636
-11.6498,0.983032,0.976362,2,3,0,0.289664
-11.6919,0.991181,0.976362,1,1,0,0.263138
-11.6156,0.998071,0.976362,2,3,0,0.325021
-11.61,0.96676,0.976362,2,3,0,0.336163
-11.7169,0.896669,0.976362,2,3,0,0.460874
-12.9494,0.877651,0.976362,2,3,0,-0.0107217
-11.6138,0.974441,0.976362,2,3,0,0.328116
-11.6332,0.916279,0.976362,2,3,0,0.303723
-11.6964,0.972288,0.976362,2,3,0,0.450632
-14.8065,0.711405,0.976362,2,3,0,-0.209889
-14.9042,0.997091,0.976362,3,7,0,0.929814
-12.736,1,0.976362,2,3,0,0.69171
-11.6757,1,0.976362,2,3,0,0.272327
-11.7851,0.977231,0.976362,1,1,0,0.22195
-11.7458,0.951909,0.976362,2,3,0,0.473786
-11.9832,0.885736,0.976362,2,3,0,0.16157
-11.9296,1,0.976362,2,3,0,0.175878
-11.94,0.896939,0.976362,2,3,0,0.53833
-11.6192,0.78743,0.976362,2,3,0,0.31966
-12.2853,0.837051,0.976362,2,3,0,0.616208
-11.7347,0.819488,0.976362,2,3,0,0.242358
-11.7796,0.936143,0.976362,3,7,0,0.487341
-12.739,0.850751,0.976362,2,3,0,0.692159
-12.739,0.763614,0.976362,1,1,0,0.692159
-12.7543,0.996788,0.976362,1,1,0,0.69442
-12.788,0.998987,0.976362,3,7,0,0.0119842
-13.2019,0.916574,0.976362,1,1,0,-0.0436797
-11.6995,0.983618,0.976362,2,3,0,0.259114
-11.7495,0.953031,0.976362,2,3,0,0.475352
-11.6563,0.979396,0.976362,2,3,0,0.28491
-12.265,0.897082,0.976362,2,3,0,0.099079
-12.1288,0.803188,0.976362,3,7,0,0.584226
-12.2562,0.81282,0.976362,2,3,0,0.100788
-11.6075,0.978437,0.976362,2,3,0,0.367107
-11.8103,0.9733,0.976362,2,3,0,0.498491
-11.788,1,0.976362,2,3,0,0.490482
-12.0097,0.954412,0.976362,1,1,0,0.556492
-12.2203,0.985541,0.976362,2,3,0,0.60343
-11.9736,0.844508,0.976362,3,7,0,0.164043
-11.6098,0.993263,0.976362,2,3,0,0.336741
-11.6215,0.995209,0.976362,2,3,0,0.394743
-11.6129,1,0.976362,1,1,0,0.381565
-11.6134,0.999966,0.976362,2,3,0,0.382474
-11.6381,0.908472,0.976362,2,3,0,0.412095
-11.6137,0.995141,0.976362,2,3,0,0.328395
-11.6179,0.996051,0.976362,2,3,0,0.389829
-11.6718,0.980093,0.976362,2,3,0,0.274732
-11.7829,0.944267,0.976362,2,3,0,0.488558
-12.0998,0.935462,0.976362,1,1,0,0.577789
-11.7517,0.924014,0.976362,2,3,0,0.235066
-11.7139,0.984244,0.976362,2,3,0,0.251934
-11.6127,0.998836,0.976362,2,3,0,0.33024
-11.688,0.830963,0.976362,2,3,0,0.265283
-11.6246,0.799521,0.976362,2,3,0,0.312789
-11.607,0.965862,0.976362,2,3,0,0.346902
-11.6281,0.978398,0.976362,2,3,0,0.40246
-11.6281,0.741483,0.976362,2,3,0,0.40246
-11.6281,0.93945,0.976362,2,3,0,0.40246
-11.857,0.83162,0.976362,2,3,0,0.197364
-11.7063,1,0.976362,1,1,0,0.255662
-11.615,0.99918,0.976362,2,3,0,0.326003
-11.6079,0.97614,0.976362,2,3,0,0.342763
-11.6931,0.988279,0.976362,2,3,0,0.262495
-11.8392,0.965327,0.976362,2,3,0,0.203084
-11.6082,1,0.976362,2,3,0,0.36963
-11.7779,0.964603,0.976362,2,3,0,0.486695
-11.6977,1,0.976362,1,1,0,0.451309
-11.6138,0.948739,0.976362,2,3,0,0.328155
-11.6732,0.990176,0.976362,2,3,0,0.273845
-11.6956,0.99843,0.976362,2,3,0,0.261135
-11.6667,0.977958,0.976362,2,3,0,0.433452
-11.6073,0.996654,0.976362,2,3,0,0.345103
-12.45,0.815469,0.976362,2,3,0,0.646086
-12.3581,1,0.976362,2,3,0,0.629823
-11.6342,0.989979,0.976362,2,3,0,0.408588
-12.2176,0.894723,0.976362,2,3,0,0.602889
-12.1819,1,0.976362,1,1,0,0.595547
-13.0328,0.836004,0.976362,1,1,0,0.733281
-11.7522,0.990119,0.976362,2,3,0,0.476484
-11.8528,0.979043,0.976362,1,1,0,0.512682
-11.9677,0.887627,0.976362,2,3,0,0.165599
-11.817,1,0.976362,1,1,0,0.210524
-12.0029,0.961617,0.976362,1,1,0,0.156547
-11.6072,0.991681,0.976362,2,3,0,0.345963
-11.6238,0.996875,0.976362,2,3,0,0.313764
-11.6264,0.999451,0.976362,1,1,0,0.310761
-11.8442,0.837487,0.976362,2,3,0,0.509922
-11.8721,0.89874,0.976362,3,7,0,0.192664
-11.7997,0.933801,0.976362,2,3,0,0.494742
-11.9428,0.970324,0.976362,1,1,0,0.539097
-11.6506,0.991019,0.976362,2,3,0,0.422256
-11.7993,0.941425,0.976362,2,3,0,0.216743
-12.1028,0.979371,0.976362,2,3,0,0.132888
-11.6632,0.947872,0.976362,2,3,0,0.431161
-12.9516,0.781683,0.976362,2,3,0,0.722387
-11.6062,1,0.976362,2,3,0,0.357415
-11.6954,0.875333,0.976362,2,3,0,0.450086
-11.6853,0.972208,0.976362,2,3,0,0.266744
-11.6424,0.983005,0.976362,2,3,0,0.415812
-11.7415,0.953025,0.976362,2,3,0,0.23937
-13.2518,0.799483,0.976362,2,3,0,-0.0498859
-13.612,0.926982,0.976362,1,1,0,-0.0920742
-12.5375,1,0.976362,1,1,0,0.050588
-14.3169,0.687566,0.976362,1,1,0,-0.164841
-14.4449,0.996204,0.976362,3,7,0,0.888335
-12.5827,1,0.976362,2,3,0,0.668094
-12.5725,1,0.976362,1,1,0,0.666458
-11.6195,1,0.976362,2,3,0,0.319168
-11.6349,0.895574,0.976362,2,3,0,0.302105
-11.6313,0.98894,0.976362,3,7,0,0.405775
-11.6531,0.985752,0.976362,2,3,0,0.287181
-11.6253,1,0.976362,1,1,0,0.312019
-11.7316,0.727471,0.976362,2,3,0,0.243709
-11.7316,0.961156,0.976362,1,1,0,0.243709
-11.7316,0.752471,0.976362,2,3,0,0.243709
-11.6702,0.975476,0.976362,2,3,0,0.435647
-12.1755,0.919243,0.976362,2,3,0,0.59421
-11.8984,1,0.976362,1,1,0,0.526568
-11.7121,0.958057,0.976362,2,3,0,0.252778
-11.653,1,0.976362,1,1,0,0.287316
-11.6065,0.998074,0.976362,2,3,0,0.360927
-11.626,0.994893,0.976362,2,3,0,0.311194
-11.8179,0.940385,0.976362,2,3,0,0.501135
-12.136,0.862068,0.976362,2,3,0,0.125552
-11.6628,0.996473,0.976362,2,3,0,0.280493
-11.7333,0.958432,0.976362,3,7,0,0.468401
-11.6087,0.997923,0.976362,2,3,0,0.371317
-11.6078,0.989285,0.976362,2,3,0,0.368182
-11.6078,0.757281,0.976362,2,3,0,0.368182
-11.8028,0.951499,0.976362,2,3,0,0.215498
-11.7218,1,0.976362,2,3,0,0.248181
-11.7218,0.663241,0.976362,2,3,0,0.248181
-14.4512,0.463676,0.976362,2,3,0,0.888926
-13.1169,1,0.976362,1,1,0,0.744251
-14.5794,0.735003,0.976362,1,1,0,0.900811
-15.5619,0.813166,0.976362,1,1,0,0.984461
-14.2945,1,0.976362,1,1,0,0.87403
-11.6655,1,0.976362,2,3,0,0.278697
-12.2745,0.899452,0.976362,2,3,0,0.0972327
-11.616,1,0.976362,2,3,0,0.386986
-11.6771,0.83321,0.976362,2,3,0,0.439841
-11.6129,0.999459,0.976362,2,3,0,0.381588
-12.2117,0.856522,0.976362,2,3,0,0.109663
-12.8215,0.959844,0.976362,2,3,0,0.00715055
-12.7657,1,0.976362,1,1,0,0.0152459
-13.1542,0.921479,0.976362,1,1,0,-0.0376684
-11.6719,1,0.976362,2,3,0,0.436727
-11.6075,0.942807,0.976362,2,3,0,0.344412
-11.6246,0.984879,0.976362,2,3,0,0.39853
-11.9913,0.932643,0.976362,2,3,0,0.55186
-11.6947,0.983351,0.976362,2,3,0,0.449715
-11.7219,0.963302,0.976362,2,3,0,0.248135
-11.7018,0.965666,0.976362,2,3,0,0.453424
-11.6635,1,0.976362,1,1,0,0.431327
-14.5211,0.726662,0.976362,2,3,0,-0.184088
-12.9427,1,0.976362,1,1,0,-0.00981403
-12.4983,1,0.976362,1,1,0,0.0570648
-11.6326,0.998466,0.976362,2,3,0,0.304285
-12.1083,0.914517,0.976362,2,3,0,0.13165
-11.6062,1,0.976362,2,3,0,0.354502
-11.6102,0.993466,0.976362,2,3,0,0.335753
-11.6102,0.782051,0.976362,2,3,0,0.335753
-11.607,0.998846,0.976362,2,3,0,0.364775
-11.6251,0.994814,0.976362,2,3,0,0.312226
-11.7928,0.877879,0.976362,2,3,0,0.492247
-11.7928,0.772841,0.976362,2,3,0,0.492247
-11.6358,0.994054,0.976362,2,3,0,0.410075
-11.618,1,0.976362,1,1,0,0.389953
-11.6175,1,0.976362,3,7,0,0.32204
-11.6096,0.964561,0.976362,2,3,0,0.337348
-11.6062,0.999939,0.976362,2,3,0,0.35377
-12.6514,0.782127,0.976362,2,3,0,0.678883
-11.9744,1,0.976362,1,1,0,0.547522
-12.1026,0.932766,0.976362,2,3,0,0.578424
-12.6456,0.891982,0.976362,1,1,0,0.677997
-11.738,1,0.976362,3,7,0,0.240907
-11.745,0.998519,0.976362,1,1,0,0.237881
-11.6993,0.963627,0.976362,2,3,0,0.452148
-11.6079,1,0.976362,2,3,0,0.368738
-12.2436,0.867826,0.976362,2,3,0,0.608071
-12.1787,1,0.976362,1,1,0,0.594879
-11.8895,1,0.976362,1,1,0,0.523936
-12.0705,0.962617,0.976362,1,1,0,0.571086
-12.0928,0.99933,0.976362,3,7,0,0.135146
-12.5223,0.971181,0.976362,2,3,0,0.0530753
-11.6205,1,0.976362,2,3,0,0.39347
-11.7711,0.95351,0.976362,2,3,0,0.227316
-11.9858,0.955799,0.976362,1,1,0,0.160892
-11.9846,1,0.976362,3,7,0,0.550163
-11.8635,1,0.976362,1,1,0,0.516047
-11.7226,1,0.976362,2,3,0,0.463539
-11.6294,1,0.976362,3,7,0,0.307577
-11.9353,0.954253,0.976362,2,3,0,0.174323
-12.2262,0.940589,0.976362,1,1,0,0.106738
-12.3204,0.91007,0.976362,2,3,0,0.0884959
-11.6066,0.984275,0.976362,2,3,0,0.349065
-11.6364,0.993788,0.976362,2,3,0,0.300769
-11.6896,0.988858,0.976362,1,1,0,0.264382
-11.6458,0.984457,0.976362,2,3,0,0.418571
-11.6532,0.984071,0.976362,2,3,0,0.287106
-11.6532,0.909879,0.976362,2,3,0,0.287106
-11.6968,0.972934,0.976362,2,3,0,0.450821
-11.7237,0.954476,0.976362,3,7,0,0.247299
-11.7019,1,0.976362,1,1,0,0.257853
-11.7666,0.986488,0.976362,1,1,0,0.229073
-11.8828,0.975825,0.976362,1,1,0,0.1894
-11.7249,0.944591,0.976362,2,3,0,0.464612
-11.7448,0.946393,0.976362,3,7,0,0.237997
-11.6107,0.896812,0.976362,2,3,0,0.376981
-13.5476,0.623123,0.976362,2,3,0,-0.0848303
-13.1033,1,0.976362,1,1,0,-0.0311461
-11.663,0.902731,0.976362,2,3,0,0.431007
-11.663,0.554037,0.976362,2,3,0,0.431007
-11.7179,0.963553,0.976362,2,3,0,0.250032
-11.8352,0.975602,0.976362,1,1,0,0.204386
-11.7378,1,0.976362,1,1,0,0.240994
-11.6585,0.991045,0.976362,2,3,0,0.28335
-11.6585,0.645958,0.976362,2,3,0,0.28335
-12.7967,0.852028,0.976362,2,3,0,0.0107226
-12.2646,1,0.976362,1,1,0,0.0991427
-11.649,1,0.976362,2,3,0,0.421067
-11.6085,0.99951,0.976362,2,3,0,0.370911
-11.6085,0.780516,0.976362,2,3,0,0.370911
-11.9111,0.936746,0.976362,2,3,0,0.530234
-11.6084,0.994162,0.976362,2,3,0,0.370348
-11.7002,0.987279,0.976362,2,3,0,0.45262
-11.7629,0.995632,0.976362,2,3,0,0.480821
-11.6373,0.978273,0.976362,2,3,0,0.299972
-11.6309,1,0.976362,1,1,0,0.30597
-11.6278,1,0.976362,1,1,0,0.309268
-12.3097,0.827876,0.976362,2,3,0,0.620851
-12.114,1,0.976362,1,1,0,0.58097
-11.9173,0.883434,0.976362,2,3,0,0.179331
-11.9223,0.998967,0.976362,1,1,0,0.177944
-11.8693,0.891123,0.976362,3,7,0,0.517823
-11.8693,0.830802,0.976362,3,7,0,0.517823
-11.7545,1,0.976362,1,1,0,0.477439
-11.6166,0.750258,0.976362,2,3,0,0.387939
-11.6366,0.9958,0.976362,1,1,0,0.410806
-11.9002,0.958162,0.976362,2,3,0,0.527104
-11.8066,1,0.976362,2,3,0,0.497198
-12.5375,0.920847,0.976362,3,7,0,0.0505898
-12.9522,0.9164,0.976362,1,1,0,-0.0111058
-12.2528,1,0.976362,1,1,0,0.101451
-11.9031,0.896219,0.976362,2,3,0,0.527942
-11.9031,0.883787,0.976362,1,1,0,0.527942
-12.1957,0.940264,0.976362,1,1,0,0.598413
-11.9599,0.868412,0.976362,2,3,0,0.16765
-12.0768,0.975691,0.976362,1,1,0,0.138793
-11.7649,1,0.976362,1,1,0,0.229736
-11.7783,0.943816,0.976362,2,3,0,0.486819
-11.733,1,0.976362,2,3,0,0.468245
-11.8081,0.934836,0.976362,2,3,0,0.213611
-11.9509,0.950627,0.976362,2,3,0,0.170064
-11.7612,1,0.976362,1,1,0,0.231223
-11.9132,0.955257,0.976362,2,3,0,0.1805
-12.1188,0.957653,0.976362,1,1,0,0.129333
-11.7625,0.972542,0.976362,2,3,0,0.230701
-11.6734,1,0.976362,1,1,0,0.273709
-11.6476,0.984529,0.976362,2,3,0,0.420006
-12.0398,0.939482,0.976362,2,3,0,0.563857
-11.654,0.95503,0.976362,2,3,0,0.286571
-12.5553,0.844051,0.976362,2,3,0,0.047673
-11.6156,0.982898,0.976362,2,3,0,0.325083
-12.4441,0.807157,0.976362,2,3,0,0.645069
-12.341,1,0.976362,1,1,0,0.626685
-13.341,0.810169,0.976362,1,1,0,0.772087
-13.8996,0.963025,0.976362,2,3,0,0.834447
-14.0451,0.99569,0.976362,3,7,0,-0.138051
-13.9019,1,0.976362,1,1,0,-0.123341
-14.0313,0.996161,0.976362,3,7,0,0.848009
-12.792,1,0.976362,1,1,0,0.69994
-11.614,0.951946,0.976362,2,3,0,0.327775
-12.3619,0.905508,0.976362,2,3,0,0.0808412
-11.8939,0.860477,0.976362,3,7,0,0.525242
-12.0627,0.965089,0.976362,1,1,0,0.569275
-12.4043,0.930612,0.976362,1,1,0,0.63811
-11.6186,1,0.976362,2,3,0,0.390864
-11.661,0.995147,0.976362,3,7,0,0.281702
-14.3615,0.712227,0.976362,2,3,0,-0.169097
-11.8328,0.95755,0.976362,2,3,0,0.205183
-11.914,0.907887,0.976362,2,3,0,0.531067
-12.9652,0.596838,0.976362,2,3,0,-0.0128704
-11.6075,0.96012,0.976362,2,3,0,0.366968
-11.6085,0.999213,0.976362,2,3,0,0.340382
-11.6932,0.847423,0.976362,2,3,0,0.26242
-11.7547,0.987146,0.976362,1,1,0,0.233858
-11.6118,0.893768,0.976362,2,3,0,0.379314
-11.6093,0.998637,0.976362,2,3,0,0.338001
-11.6444,0.989076,0.976362,2,3,0,0.417436
-11.7489,0.98828,0.976362,3,7,0,0.236233
-12.2935,0.809935,0.976362,2,3,0,0.617775
-12.0886,1,0.976362,1,1,0,0.575263
-11.7078,0.933694,0.976362,2,3,0,0.254907
-11.9586,0.970668,0.976362,3,7,0,0.543347
-11.7803,1,0.976362,2,3,0,0.487579
-12.0388,0.982344,0.976362,2,3,0,0.563614
-12.1086,0.825118,0.976362,3,7,0,0.1316
-11.6137,0.974346,0.976362,2,3,0,0.383092
-11.607,0.999189,0.976362,2,3,0,0.346533
-11.6511,0.988312,0.976362,2,3,0,0.422631
-11.7793,0.946808,0.976362,2,3,0,0.224151
-12.4609,0.882834,0.976362,2,3,0,0.0633981
-12.1787,0.826934,0.976362,2,3,0,0.594877
-12.4533,0.943825,0.976362,1,1,0,0.646653
-11.7598,0.895375,0.976362,2,3,0,0.231783
-11.94,0.962765,0.976362,1,1,0,0.173012
-11.991,0.98933,0.976362,1,1,0,0.159565
-11.9073,1,0.976362,1,1,0,0.182194
-11.6335,1,0.976362,2,3,0,0.407874
-11.6585,0.982677,0.976362,2,3,0,0.283386
-15.1449,0.487613,0.976362,2,3,0,-0.239041
-11.7672,0.958654,0.976362,2,3,0,0.228829
-11.639,0.97739,0.976362,2,3,0,0.412928
-11.613,0.998663,0.976362,2,3,0,0.381814
-11.8841,0.928836,0.976362,2,3,0,0.189025
-11.8151,0.908634,0.976362,3,7,0,0.500184
-11.6158,0.997409,0.976362,2,3,0,0.38657
-11.6329,0.910721,0.976362,2,3,0,0.407299
-11.7655,0.918726,0.976362,2,3,0,0.229489
-11.7343,1,0.976362,1,1,0,0.242538
-11.6588,1,0.976362,1,1,0,0.283142
-12.7533,0.729898,0.976362,2,3,0,0.694275
-13.9877,0.771163,0.976362,1,1,0,0.843558
-12.3999,0.995199,0.976362,3,7,0,0.0740168
-11.685,0.994276,0.976362,2,3,0,0.266927
-11.685,0.856987,0.976362,2,3,0,0.266927
-12.1358,0.853091,0.976362,2,3,0,0.585759
-12.1924,0.925285,0.976362,2,3,0,0.597735
-11.9379,1,0.976362,1,1,0,0.53775
-12.2976,0.927072,0.976362,1,1,0,0.618554
-11.6197,0.962178,0.976362,2,3,0,0.318965
-12.9292,0.856637,0.976362,2,3,0,0.71932
-11.6204,1,0.976362,2,3,0,0.318043
-11.6161,1,0.976362,2,3,0,0.324266
-11.6116,1,0.976362,1,1,0,0.332379
-11.6449,0.98844,0.976362,2,3,0,0.417843
-11.9495,0.951214,0.976362,2,3,0,0.540915
-11.9495,0.981738,0.976362,1,1,0,0.540915
-11.677,1,0.976362,3,7,0,0.271536
-11.7431,0.995394,0.976362,2,3,0,0.238689
-11.6205,0.933313,0.976362,2,3,0,0.393506
-11.627,0.99864,0.976362,1,1,0,0.401254
-11.6063,0.970302,0.976362,2,3,0,0.35866
-11.6064,0.999981,0.976362,1,1,0,0.359906
-12.3958,0.829171,0.976362,2,3,0,0.0747492
-12.5224,0.991237,0.976362,2,3,0,0.0530714
-11.9332,1,0.976362,2,3,0,0.174893
-11.81,0.96962,0.976362,2,3,0,0.212942
-11.6093,0.996498,0.976362,2,3,0,0.338233
-12.0732,0.904147,0.976362,2,3,0,0.139628
-11.6339,0.752445,0.976362,2,3,0,0.408317
-11.6192,0.994827,0.976362,2,3,0,0.319673
-11.6091,0.996545,0.976362,2,3,0,0.372686
-11.6091,0.876336,0.976362,2,3,0,0.372686
-11.6215,0.956704,0.976362,2,3,0,0.39473
-12.3777,0.856458,0.976362,2,3,0,0.633373
-11.6071,0.983443,0.976362,2,3,0,0.36529
-11.6174,0.991317,0.976362,2,3,0,0.32221
-11.8962,0.968532,0.976362,2,3,0,0.525931
-11.8714,1,0.976362,1,1,0,0.518483
-11.6365,0.88344,0.976362,2,3,0,0.300681
-11.6338,0.98815,0.976362,3,7,0,0.408214
-11.8819,0.973998,0.976362,2,3,0,0.189667
-11.9337,0.996387,0.976362,2,3,0,0.174753
-11.6118,1,0.976362,2,3,0,0.37936
-11.618,0.998694,0.976362,1,1,0,0.390051
-11.721,0.922835,0.976362,2,3,0,0.248551
-11.6089,0.993185,0.976362,2,3,0,0.372072
-11.9703,0.92483,0.976362,2,3,0,0.54645
-12.0445,0.994834,0.976362,2,3,0,0.564988
-11.6108,1,0.976362,2,3,0,0.33435
-12.0116,0.952899,0.976362,2,3,0,0.556981
-11.6292,0.967744,0.976362,2,3,0,0.307774
-11.6141,1,0.976362,1,1,0,0.327526
-11.6255,0.997605,0.976362,1,1,0,0.311733
-12.0866,0.94882,0.976362,2,3,0,0.574792
-11.6074,0.983516,0.976362,2,3,0,0.344913
-11.6281,0.996107,0.976362,2,3,0,0.308938
-11.6528,0.838331,0.976362,2,3,0,0.287452
-11.7134,0.965322,0.976362,2,3,0,0.459185
-11.6071,0.997976,0.976362,2,3,0,0.365115
-12.5788,0.801791,0.976362,2,3,0,0.667465
-12.4505,1,0.976362,1,1,0,0.646173
-12.4505,0.89227,0.976362,1,1,0,0.646173
-13.2618,0.645919,0.976362,2,3,0,-0.0511159
-13.4648,0.958167,0.976362,1,1,0,-0.0753337
-12.761,1,0.976362,2,3,0,0.0159396
-12.1836,1,0.976362,1,1,0,0.115445
-11.6218,0.999551,0.976362,2,3,0,0.316192
